a,b,fitness
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
915.041055718475,543.9560117302053,-18684.793332115194
415.0527859237536,543.9560117302053,-181586.80958104937
915.041055718475,543.9560117302053,-18684.793332115194
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
290.05571847507326,543.9560117302053,-144110.24816291904
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,43.96774193548379,22698.264358337823
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,43.96774193548379,22698.264358337823
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,559.5806451612902,3670.3529804777936
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
915.041055718475,543.9560117302053,-18684.793332115194
290.05571847507326,543.9560117302053,-144110.24816291904
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
790.0439882697947,543.9560117302053,-106331.91117418864
290.05571847507326,543.9560117302053,-144110.24816291904
415.0527859237536,793.950146627566,-96041.55384353494
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
290.05571847507326,543.9560117302053,-144110.24816291904
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,668.9530791788857,-154454.69118525198
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
40.061583577712554,543.9560117302053,24683.92768839834
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,668.9530791788857,-154454.69118525198
415.0527859237536,668.9530791788857,-154454.69118525198
415.0527859237536,668.9530791788857,-154454.69118525198
415.0527859237536,668.9530791788857,-154454.69118525198
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
915.041055718475,543.9560117302053,-18684.793332115194
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
290.05571847507326,543.9560117302053,-144110.24816291904
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,43.96774193548379,22698.264358337823
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
165.0586510263929,543.9560117302053,-75353.26242154714
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
290.05571847507326,543.9560117302053,-144110.24816291904
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,43.96774193548379,22698.264358337823
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
915.041055718475,543.9560117302053,-18684.793332115194
415.0527859237536,543.9560117302053,-181586.80958104937
290.05571847507326,543.9560117302053,-144110.24816291904
415.0527859237536,43.96774193548379,22698.264358337823
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
383.80351906158353,543.9560117302053,-113747.87316120931
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
165.0586510263929,543.9560117302053,-75353.26242154714
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
915.041055718475,543.9560117302053,-18684.793332115194
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,606.4545454545455,19967.705697537545
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,793.950146627566,-96041.55384353494
415.0527859237536,543.9560117302053,-181586.80958104937
290.05571847507326,543.9560117302053,-144110.24816291904
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,43.96774193548379,22698.264358337823
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,606.4545454545455,19967.705697537545
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,793.950146627566,-96041.55384353494
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
477.5513196480939,543.9560117302053,1097.4565522240737
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,668.9530791788857,-154454.69118525198
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
40.061583577712554,543.9560117302053,24683.92768839834
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
477.5513196480939,543.9560117302053,1097.4565522240737
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,43.96774193548379,22698.264358337823
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,43.96774193548379,22698.264358337823
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
383.80351906158353,543.9560117302053,-113747.87316120931
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
915.041055718475,543.9560117302053,-18684.793332115194
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
165.0586510263929,543.9560117302053,-75353.26242154714
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
430.67741935483866,543.9560117302053,-45407.612326104885
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
415.0527859237536,543.9560117302053,-181586.80958104937
