Event,Time,V(t)_0,V(t)_1,V(t)_2,V(t)_3,V(t)_4,V(t)_5,V(t)_6,V(t)_7,V(t)_8,V(t)_9,V(t)_10,V(t)_11
2,3.40674e-08,0.0455343,0.0506415,0.0573657,0.0587624,0.0298662,0.0647185,0.0814482,0.0267261,0.0660084,0.0487495,0.0216905,0.0466812
2,3.41634e-08,0.0447286,0.0548364,0.0581643,0.0589926,0.0289492,0.0683702,0.0823743,0.0258339,0.0659936,0.0537488,0.0206869,0.0516683
2,3.41669e-08,0.044932,0.0549211,0.058268,0.0591056,0.0289292,0.0684316,0.0825165,0.0257971,0.0661133,0.0538308,0.020647,0.0517462
2,3.43725e-08,0.0589892,0.0569758,0.063872,0.0655836,0.0277241,0.0689287,0.0899188,0.0234662,0.0729957,0.0555175,0.0182675,0.0532023
2,3.43776e-08,0.0593299,0.0569678,0.0640623,0.0657975,0.027682,0.0688544,0.0900955,0.0234085,0.0732313,0.0554686,0.018209,0.0531576
2,3.43942e-08,0.0611299,0.0571097,0.0653257,0.0671781,0.0276109,0.0687092,0.0913205,0.023269,0.0747667,0.0553628,0.0180406,0.0530774
2,3.44837e-08,0.0710807,0.0576995,0.0727006,0.0752082,0.0272256,0.0676007,0.0982174,0.0225699,0.0837305,0.0544118,0.0171717,0.0523182
2,3.45815e-08,0.0787423,0.0589174,0.0784954,0.0821217,0.026786,0.0676262,0.2,0.0217743,0.0916761,0.0532428,0.0162329,0.0512248
2,3.45811e-08,0.0787329,0.0589197,0.0784892,0.0821129,0.0267898,0.0676312,0,0.0217787,0.0916623,0.0532495,0.0162372,0.0512324
2,3.46796e-08,0.0821404,0.0581582,0.0806286,0.0850828,0.0258199,0.0657035,0.0888002,0.0148943,0.0893849,0.045222,0.00940844,0.0432795
2,3.46916e-08,0.0824393,0.0579839,0.080766,0.0852762,0.0256929,0.0653804,0.0784815,0.0142438,0.0891404,0.0444002,0.00877248,0.0424628
2,3.47431e-08,0.0836141,0.0571528,0.0811973,0.0859143,0.025134,0.0638554,0.0405517,0.0118262,0.0884167,0.0411368,0.0064291,0.0393123
2,3.47552e-08,0.0838899,0.0569429,0.0813082,0.0860981,0.0250026,0.0634717,0.0330695,0.0113313,0.0883524,0.0404342,0.00595338,0.0386297
2,3.48188e-08,0.0850439,0.0557267,0.081577,0.0866753,0.0242897,0.0613202,0.000904667,0.00915711,0.0881607,0.0370631,0.0038951,0.0354613
2,3.48842e-08,0.0852802,0.054153,0.0810211,0.0863085,0.0234617,0.0588714,-0.0226012,0.00743805,0.087371,0.0341437,0.00231349,0.0326946
2,3.496e-08,0.0870146,0.052714,0.0819311,0.0874543,0.0226783,0.056351,-0.0384342,0.006127,0.0885179,0.0314895,0.00108802,0.0302334
2,3.51381e-08,0.0892635,0.0490169,0.0829978,0.0887882,0.0208104,0.0505369,-0.050567,0.0044918,0.0904556,0.0267446,-0.000333611,0.0258904
2,3.52612e-08,0.0870574,0.0462527,0.0824263,0.0880211,0.0200011,0.0496705,-0.0471681,0.0044688,0.0905294,0.0245218,-0.000295889,0.0236391
2,3.53443e-08,0.0851279,0.0446215,0.0825238,0.0879097,0.0197937,0.0506881,-0.0410645,0.00488621,0.0912318,0.0234717,8.09499e-05,0.0224498
2,3.55964e-08,0.0837886,0.0390695,0.0792385,0.0846049,0.0186,0.0481057,-0.0210644,0.00533766,0.0893513,0.0202585,0.000784161,0.0189418
2,3.57836e-08,0.07523,0.034507,0.0721323,0.0774616,0.0291042,0.0454033,-0.00972052,0.0177104,0.0824146,0.0182809,0.0129781,0.0169204
2,3.58883e-08,0.0709032,0.0319995,0.0679863,0.073005,0.0307818,0.0427387,-0.00543784,0.0203531,0.0781811,0.0171061,0.0157564,0.0157496
2,3.60227e-08,0.0691605,0.0299409,0.0661145,0.0709428,0.0309412,0.0396162,0.00232295,0.0215557,0.0765877,0.0159689,0.0170954,0.0147455
2,3.63434e-08,0.0679173,0.0249816,0.059857,0.0646767,0.0274205,0.0323278,0.0161625,0.0195154,0.0705316,0.0132154,0.0156558,0.0120571
2,3.65123e-08,0.0632046,0.023026,0.0572694,0.0616403,0.0252869,0.0325737,0.0223789,0.0181999,0.0678509,0.012389,0.0144876,0.0111046
2,3.69428e-08,0.0529482,0.0183777,0.0490673,0.0525625,0.0186798,0.0262536,0.0280503,0.0135549,0.0584158,0.00976552,0.0105256,0.00881896
2,3.71561e-08,0.0507164,0.0169874,0.0470591,0.0503356,0.0160546,0.0230168,0.0304984,0.0116587,0.0560668,0.00881566,0.00888234,0.00812119
2,3.71831e-08,0.0509947,0.017539,0.0473706,0.0508394,0.0158768,0.023459,0.0321202,0.0114851,0.0567107,0.00901487,0.00869609,0.00830716
2,3.75617e-08,0.0469233,0.0192899,0.0469739,0.0509394,0.0139613,0.0281787,0.0433425,0.0100791,0.0578252,0.00980961,0.00723393,0.00880242
2,3.77536e-08,0.0419946,0.0257494,0.0456772,0.0479613,0.0136026,0.0342553,0.0442257,0.0102005,0.0539592,0.0194847,0.00718421,0.0184471
2,3.7831e-08,0.044479,0.0268671,0.046468,0.0487327,0.0136525,0.0350572,0.0464733,0.0100904,0.0546815,0.0211204,0.00704004,0.020008
2,3.884e-08,0.0323567,0.0149812,0.0270241,0.0287555,0.00739105,0.0184392,0.0305539,0.00488414,0.0320277,0.0123665,0.00325642,0.0115757
2,3.88413e-08,0.0323215,0.0149711,0.0270098,0.0287446,0.00751485,0.0184462,0.0305636,0.00501222,0.0320165,0.0123608,0.00337912,0.0115699
2,3.90091e-08,0.0298585,0.0146592,0.028754,0.0307304,0.0193069,0.0227719,0.035813,0.0171176,0.0347199,0.0122014,0.0147557,0.0111819
2,3.95613e-08,0.0249378,0.0149355,0.026575,0.0295687,0.0215334,0.0238011,0.0386251,0.0196583,0.0340219,0.0104691,0.017229,0.00939856
2,4.01398e-08,0.0169367,0.00956558,0.0178367,0.0202247,0.0134333,0.0146655,0.0260275,0.0121845,0.0233334,0.00634978,0.010661,0.00562964
2,4.02736e-08,0.0161895,0.00877224,0.0166344,0.018824,0.0119641,0.0130156,0.0242676,0.0108662,0.0221646,0.00564798,0.00949987,0.00518774
2,4.05075e-08,0.0165182,0.00873328,0.019048,0.0209007,0.0109421,0.0158063,0.0272209,0.00984897,0.025119,0.005571,0.00835743,0.00504662
2,4.09468e-08,0.012348,0.00645505,0.0149959,0.0162385,0.00773433,0.012739,0.0293061,0.00821197,0.0269797,0.00536186,0.00660594,0.00459798
2,4.10008e-08,0.0148596,0.00792066,0.0203331,0.0215541,0.00890699,0.0185626,0.0283758,0.00787733,0.0261228,0.00517234,0.00632221,0.0044265
2,4.13119e-08,0.0117227,0.00703048,0.0180991,0.019638,0.0226099,0.0181978,0.0277241,0.0219764,0.0236639,0.00505526,0.0198828,0.00432509
2,4.16151e-08,0.0199177,0.00698399,0.0199925,0.0222093,0.0225643,0.016268,0.0305875,0.0213159,0.0261311,0.00481543,0.0192797,0.00399008
2,4.17186e-08,0.0205961,0.012323,0.0220549,0.0233863,0.0223337,0.021091,0.0323855,0.0210453,0.0269543,0.0117068,0.0187903,0.0108378
2,4.22236e-08,0.0276294,0.0167758,0.0246348,0.0255371,0.0174057,0.0226478,0.0342022,0.0155204,0.0284942,0.0173302,0.0133864,0.0163965
2,4.22868e-08,0.0272741,0.0163552,0.0241038,0.0249854,0.0165875,0.0217643,0.0334686,0.0147753,0.0281375,0.0167721,0.0127234,0.0159762
2,4.24802e-08,0.0260711,0.0231872,0.0260496,0.0255683,0.0156354,0.0278184,0.0347447,0.0140116,0.0286246,0.0255411,0.0117255,0.0249072
2,4.25272e-08,0.0274915,0.0242125,0.0277148,0.0271805,0.015444,0.0284704,0.0362289,0.0138146,0.0304127,0.026461,0.0114596,0.0258881
2,4.31085e-08,0.0252222,0.0204313,0.0255657,0.0251275,0.0104463,0.0219792,0.0315744,0.00930306,0.0288294,0.021271,0.00741808,0.0213297
2,4.31996e-08,0.0242161,0.0241739,0.0264836,0.0253127,0.0105599,0.025755,0.0322522,0.00947637,0.0286733,0.0262448,0.00742139,0.026245
2,4.33094e-08,0.0267407,0.0271569,0.0299878,0.0285577,0.0106924,0.0283193,0.0354971,0.00957123,0.0320379,0.0294186,0.00730594,0.0294339
2,4.35642e-08,0.0275664,0.027215,0.0309251,0.029494,0.00972462,0.0276117,0.0356023,0.00864175,0.0331132,0.0293723,0.00637459,0.0293467
2,4.38541e-08,0.0287163,0.0274403,0.0314576,0.0316585,0.00899053,0.0280343,0.0398784,0.00757828,0.0359159,0.0265259,0.00533911,0.0262744
2,4.39043e-08,0.0302708,0.0273529,0.0327175,0.0331563,0.00893582,0.0277439,0.0412611,0.00747152,0.0376134,0.0259003,0.00520591,0.0256691
2,4.40384e-08,0.0335758,0.0272182,0.0372224,0.0380666,0.00944237,0.0300777,0.0468974,0.0077888,0.0434614,0.0246097,0.00528844,0.0242058
2,4.40769e-08,0.0364599,0.0272494,0.0390255,0.0401534,0.00973721,0.0305515,0.0493386,0.00786614,0.04584,0.0242687,0.00529713,0.0237813
2,4.42076e-08,0.0462487,0.0275627,0.0459113,0.0478922,0.0105185,0.0313005,0.0573916,0.00809458,0.0545751,0.0231502,0.00528583,0.0225594
2,4.42135e-08,0.0465533,0.0279234,0.0462686,0.0482169,0.0105991,0.0316856,0.0577873,0.00815861,0.0549145,0.02357,0.00532306,0.0229714
2,4.43135e-08,0.0526745,0.0350546,0.053184,0.0553679,0.0121558,0.0393447,0.0675813,0.00926201,0.0627734,0.0302025,0.00591824,0.0293903
2,4.44491e-08,0.0584896,0.0419332,0.0595038,0.0627015,0.0135352,0.0467442,0.0785893,0.0100868,0.0710968,0.0351276,0.00628499,0.0340466
2,4.46702e-08,0.0583121,0.0427983,0.0593585,0.063344,0.0132943,0.0472029,0.0801591,0.00970839,0.0718822,0.0350397,0.00594023,0.0338292
2,4.48938e-08,0.0563131,0.0423047,0.0571724,0.0622014,0.0126971,0.0464925,0.0803722,0.00902091,0.0708585,0.032735,0.00539435,0.0314282
2,4.50266e-08,0.0523925,0.0400613,0.0543306,0.059696,0.0218955,0.0455632,0.0787486,0.0185388,0.0680973,0.0307631,0.0146183,0.0294339
2,4.5268e-08,0.0453818,0.034436,0.047428,0.0525227,0.0264136,0.0399916,0.0705412,0.023673,0.0606243,0.0259974,0.0199366,0.0250463
2,4.5659e-08,0.0384698,0.0296888,0.0399822,0.0453126,0.0231457,0.0345079,0.0624602,0.0206861,0.0527423,0.0205985,0.0174964,0.0197619
2,4.62034e-08,0.0269665,0.0202934,0.0307479,0.0342705,0.0160342,0.0278544,0.0472397,0.0142244,0.0402376,0.013813,0.011788,0.0129402
2,4.63619e-08,0.0314811,0.0186256,0.0310469,0.034747,0.0148235,0.0255036,0.0470058,0.0126345,0.0405083,0.0124469,0.0103488,0.0115007
2,4.66311e-08,0.0314588,0.0154744,0.0281172,0.0315105,0.012248,0.0207747,0.04166,0.0100722,0.036806,0.0102762,0.00812036,0.00935882
2,4.70302e-08,0.0269542,0.012602,0.0264679,0.028999,0.0100988,0.0207407,0.038107,0.0081913,0.0341498,0.00842649,0.00635296,0.00738939
2,4.72639e-08,0.0244328,0.010743,0.0237831,0.0257231,0.00858281,0.0176925,0.0332511,0.00693193,0.0307049,0.00719896,0.00534398,0.00623131
2,4.7322e-08,0.0240525,0.0103679,0.023228,0.025079,0.0082297,0.0169014,0.0322105,0.0066319,0.0300658,0.00697906,0.00509259,0.0060259
2,4.76032e-08,0.0206701,0.00923431,0.0213593,0.0234136,0.0217582,0.0165901,0.0314667,0.0206685,0.028245,0.00671862,0.0185683,0.00578185
2,4.77919e-08,0.0194321,0.00843174,0.0201679,0.0224367,0.0224432,0.0149322,0.0298544,0.0214181,0.0270074,0.00607145,0.0193895,0.00518467
2,4.79402e-08,0.0178697,0.00822079,0.0198502,0.0224774,0.0321388,0.0157604,0.0310422,0.0313367,0.0269448,0.00617728,0.0288629,0.00527773
2,4.80382e-08,0.0178444,0.00806457,0.0198796,0.0224722,0.0345291,0.0155328,0.0311017,0.0338015,0.0271234,0.00614142,0.0312372,0.00522763
2,4.82359e-08,0.0166719,0.0080341,0.0200948,0.0229772,0.0472157,0.0169481,0.0331486,0.0467478,0.027736,0.00649407,0.043577,0.00553247
2,4.84843e-08,0.0142268,0.00779233,0.0194852,0.0227001,0.0609424,0.0184984,0.0346857,0.0607997,0.0273033,0.00674563,0.0569844,0.00576959
2,4.84873e-08,0.0142278,0.00801751,0.0195794,0.0227578,0.060997,0.0187312,0.034785,0.0608551,0.0273495,0.0070352,0.0570265,0.00605704
2,4.92197e-08,0.0101529,0.0246748,0.0212793,0.0202018,0.0421756,0.0320605,0.0313736,0.0420795,0.0223288,0.0294106,0.0385297,0.028579
2,4.937e-08,0.00997034,0.0222692,0.0195291,0.0185643,0.0368834,0.0285277,0.0283526,0.0367594,0.020707,0.0265245,0.0335942,0.0257548
2,4.95726e-08,0.00916319,0.0196019,0.0184884,0.0182095,0.0437219,0.0267756,0.0285486,0.0437318,0.0205151,0.0233112,0.0403467,0.0225397
3,5.00619e-08,0.01696,0.0166349,0.0258174,0.0264132,0.036807,0.0260908,0.0358777,0.0363923,0.0303225,0.0173388,0.0331133,0.0165398
3,5.01075e-08,0.0166969,0.0163372,0.0257937,0.0265618,0.0398812,0.0262658,0.0364617,0.0395144,0.0305056,0.0169976,0.0360959,0.0161858
3,5.0254e-08,0.0170453,0.0152724,0.0257751,0.0267811,0.0445173,0.0255075,0.0370593,0.0442135,0.0311117,0.0157092,0.0406339,0.0148504
3,5.07051e-08,0.013353,0.0116923,0.0216214,0.0232224,0.0537628,0.0223344,0.0340851,0.0537576,0.0272137,0.0120235,0.0500149,0.0112048
3,5.08627e-08,0.0137849,0.011411,0.0231381,0.0246416,0.049827,0.0241015,0.0357802,0.0496661,0.029054,0.0113512,0.045995,0.0103813
3,5.09107e-08,0.0168422,0.0115955,0.0246966,0.0264195,0.0486837,0.024464,0.0378026,0.0482546,0.031048,0.0112481,0.0445927,0.0101995
3,5.10146e-08,0.0239999,0.0142082,0.0293934,0.0321713,0.0463857,0.0272951,0.0455024,0.0452803,0.0376717,0.0119511,0.0415311,0.0106907
3,5.11845e-08,0.0297698,0.0158327,0.0323698,0.0359086,0.0416045,0.0279954,0.0503487,0.0400165,0.0424551,0.011827,0.0364114,0.0106783
3,5.14203e-08,0.0308983,0.0152517,0.0313037,0.0348965,0.0345263,0.0252322,0.0486417,0.0328873,0.0420252,0.0104525,0.0297413,0.00973915
3,5.15865e-08,0.0302914,0.0141269,0.0296352,0.0328429,0.029999,0.02247,0.0451751,0.0284341,0.0400383,0.00943765,0.0256382,0.00883488
3,5.16932e-08,0.0319216,0.0158479,0.0308987,0.0346361,0.0279152,0.0235809,0.0478964,0.0261455,0.042226,0.00987245,0.0233844,0.00920747
3,5.17885e-08,0.0325921,0.0216801,0.0334116,0.0365283,0.0268848,0.0290586,0.0509057,0.0250279,0.0439894,0.0165631,0.0220523,0.0158117
3,5.19411e-08,0.0353736,0.0289792,0.0376817,0.0411027,0.0253981,0.0360051,0.0581086,0.02319,0.0489126,0.022941,0.019937,0.021997
3,5.20032e-08,0.0378833,0.0307753,0.0402756,0.0438454,0.0247717,0.037327,0.061037,0.0224522,0.0518831,0.0242421,0.0191027,0.0233096
3,5.30648e-08,0.0227372,0.0176079,0.0259847,0.0278191,0.0111076,0.0230186,0.0371308,0.0097294,0.0326122,0.0136052,0.00777934,0.0129621
3,5.36239e-08,0.0147463,0.0212786,0.0207854,0.0202188,0.00839842,0.0248665,0.0277134,0.00753768,0.0227692,0.021774,0.00575251,0.0212499
3,5.4278e-08,0.00945219,0.0125701,0.0125321,0.0121608,0.00471533,0.0142233,0.0162366,0.00420218,0.0139217,0.0130834,0.00313968,0.0127384
3,5.4316e-08,0.0104423,0.013257,0.0133846,0.013358,0.00482434,0.014961,0.0180882,0.00420504,0.0153468,0.0131163,0.00309663,0.0127309
3,5.4456e-08,0.012566,0.0149901,0.0162974,0.0175166,0.0154687,0.018451,0.0254122,0.014731,0.0202523,0.0133957,0.0129729,0.0128429
3,5.45514e-08,0.0144025,0.0159718,0.0197013,0.0213666,0.019697,0.0221833,0.0311513,0.018816,0.0248965,0.0136412,0.0166551,0.0128757
3,5.4674e-08,0.0220254,0.0169536,0.0249956,0.0274828,0.0228084,0.0250055,0.0390795,0.0213372,0.0319169,0.0136999,0.0188299,0.0126626
3,5.5256e-08,0.0335024,0.0139229,0.0278256,0.0312086,0.0196413,0.021144,0.0420964,0.017224,0.035814,0.0100787,0.0149772,0.00888186
3,5.52891e-08,0.0332396,0.0136584,0.0275559,0.0309665,0.0191808,0.0206324,0.0415948,0.0167855,0.0355374,0.00982731,0.0145863,0.00864407
3,5.53722e-08,0.0355035,0.0137874,0.0296156,0.0332159,0.01833,0.0198745,0.0430818,0.0159196,0.0380404,0.00952268,0.0137201,0.00843085
3,5.59732e-08,0.0276757,0.0104913,0.0252884,0.0286569,0.0274271,0.015914,0.0369623,0.0259424,0.0327333,0.00711681,0.0235531,0.00638027
3,5.6652e-08,0.0257933,0.00702101,0.0193326,0.0220596,0.0166211,0.0100043,0.0278103,0.0150149,0.0249808,0.00446654,0.0134865,0.00384872
3,5.68534e-08,0.0241589,0.00722225,0.020879,0.0231992,0.0149978,0.0132969,0.0295784,0.0134332,0.0266322,0.00468624,0.0118062,0.00389061
3,5.69182e-08,0.0239406,0.00725245,0.0210684,0.023292,0.0143679,0.0135405,0.0297759,0.0128544,0.0270525,0.00463193,0.0112427,0.00392963
3,5.72466e-08,0.0312831,0.00773061,0.0242158,0.0268451,0.0123816,0.0135931,0.0339205,0.0103352,0.0314478,0.00455953,0.00876389,0.00390592
3,5.74316e-08,0.034728,0.00847863,0.0273163,0.0300487,0.0112778,0.0130944,0.0362671,0.00920755,0.0349583,0.00467442,0.00759448,0.00418033
3,5.74479e-08,0.0353064,0.00897949,0.0279002,0.0307738,0.0112822,0.0135457,0.0372725,0.00916631,0.0357992,0.0048741,0.00752319,0.00436842
3,5.75243e-08,0.0380591,0.0109402,0.0305309,0.0338441,0.0113043,0.0151883,0.0412959,0.00901125,0.0395556,0.00569947,0.00725094,0.0051175
3,5.76726e-08,0.0406477,0.012924,0.0331788,0.0371533,0.0109158,0.0163755,0.0453236,0.00845224,0.0435938,0.00643322,0.00661869,0.00575078
3,5.82527e-08,0.0308363,0.0104667,0.0253487,0.0285832,0.00721195,0.0119477,0.0345391,0.00537397,0.0339,0.00518441,0.00402099,0.00459533
3,5.83069e-08,0.0317763,0.0106266,0.0263441,0.0295714,0.00710034,0.0118006,0.0351887,0.00527795,0.0349365,0.00521201,0.0038972,0.00467975
3,5.83305e-08,0.0320354,0.0107827,0.0269189,0.0302279,0.00940334,0.0122252,0.0361061,0.00761768,0.0356529,0.00536177,0.0061012,0.00483254
3,5.86322e-08,0.0315435,0.0109039,0.0283782,0.0318518,0.0220076,0.0134161,0.0390206,0.0206624,0.0378747,0.00569257,0.0184936,0.00551291
3,5.87015e-08,0.0347557,0.0110796,0.0297596,0.0334839,0.0228268,0.0136224,0.0410217,0.0212357,0.0396356,0.00576808,0.0190018,0.00553323
3,5.87544e-08,0.0367995,0.0112133,0.0307586,0.0347282,0.0230994,0.0136455,0.0423987,0.0213494,0.0409937,0.00580294,0.01909,0.00551962
3,5.90578e-08,0.048075,0.0115012,0.0349346,0.039904,0.0220365,0.0134122,0.0482095,0.0192858,0.0463743,0.00576874,0.0170407,0.00517081
3,5.93694e-08,0.0417225,0.0103157,0.0313487,0.0362287,0.0334402,0.0142967,0.0457808,0.0311544,0.0419394,0.00574951,0.0284642,0.00506587
3,5.96178e-08,0.0345092,0.00942024,0.0279256,0.0326396,0.0452403,0.0155551,0.0434809,0.0435375,0.0377379,0.0059059,0.0403565,0.00518817
3,5.96499e-08,0.0336253,0.00941193,0.0277385,0.0325034,0.0485129,0.0161054,0.0438092,0.0469036,0.0375763,0.00604156,0.0435618,0.00530591
3,5.96565e-08,0.0336906,0.00961752,0.027932,0.0327663,0.0491493,0.0164333,0.0443035,0.0475349,0.0378856,0.00615567,0.0441493,0.00540732
3,5.96659e-08,0.0342152,0.0100128,0.0285958,0.033549,0.0500474,0.0169519,0.0453853,0.0484135,0.038783,0.00635793,0.044952,0.00559867
3,6.06797e-08,0.0237642,0.0177506,0.0258424,0.0284244,0.0361308,0.0228674,0.0392284,0.035073,0.0321288,0.0157753,0.0320244,0.0151707
3,6.07736e-08,0.0229161,0.0165185,0.0245387,0.026833,0.0332378,0.0210491,0.036688,0.0322355,0.0305761,0.0146541,0.0294177,0.0140593
3,6.08687e-08,0.0227886,0.0155487,0.0239537,0.0262533,0.0305787,0.0194225,0.0352701,0.0295734,0.0301041,0.0136126,0.026957,0.0130068
3,6.19265e-08,0.0111897,0.00628499,0.0109067,0.0119752,0.0110999,0.00712418,0.0154959,0.0106686,0.0144268,0.00507601,0.00968104,0.00500549
3,6.22498e-08,0.0138604,0.00946806,0.0135462,0.0157678,0.00925315,0.0105685,0.0218095,0.00840031,0.0188064,0.00580747,0.00732288,0.00553361
3,6.24484e-08,0.0218736,0.0100759,0.017157,0.0200529,0.00889219,0.0111441,0.0268726,0.00737152,0.023439,0.00582078,0.00622621,0.00535166
3,6.28285e-08,0.0285464,0.01022,0.0221448,0.0251758,0.00761254,0.0103453,0.0306906,0.00588334,0.0289042,0.00541325,0.00465767,0.00505804
3,6.30177e-08,0.0271867,0.00930304,0.0209696,0.0237247,0.00666746,0.00909215,0.0283943,0.00507504,0.027413,0.00498245,0.00393385,0.00463772
3,6.32229e-08,0.0241007,0.00875265,0.0201217,0.0230203,0.018914,0.0105549,0.0291221,0.0176773,0.0266698,0.00519135,0.0159528,0.00477793
3,6.33209e-08,0.026155,0.00925643,0.0225386,0.0255606,0.0211951,0.011094,0.0316161,0.01998,0.029496,0.0054287,0.0180543,0.00506893
3,6.36749e-08,0.0260195,0.00878786,0.0229213,0.025662,0.0205134,0.00998341,0.0310959,0.0195458,0.0301874,0.0048737,0.0176713,0.00492288
3,6.42608e-08,0.0165656,0.00637409,0.0166206,0.0189472,0.029157,0.00965369,0.0250213,0.0287648,0.0223252,0.0040597,0.0266926,0.00402757
3,6.50147e-08,0.0106999,0.0046983,0.0134873,0.0146877,0.0166549,0.0105843,0.0196164,0.0162516,0.0174811,0.00314439,0.0147808,0.0028096
3,6.50677e-08,0.0106812,0.00781081,0.0146096,0.0152626,0.0164444,0.0135935,0.020602,0.0160393,0.0178653,0.00717209,0.0144391,0.00680443
3,6.51415e-08,0.0127933,0.0128468,0.0177809,0.0184579,0.0164622,0.0186428,0.0255609,0.0158416,0.0213311,0.0120136,0.0139887,0.0115254
3,6.59526e-08,0.0105976,0.0156849,0.0166943,0.0176846,0.0236464,0.0212695,0.0267767,0.0231238,0.0200881,0.0150564,0.0209069,0.014483
3,6.62364e-08,0.0152147,0.0140825,0.0193765,0.0205538,0.0191674,0.0177566,0.0274399,0.0185591,0.0232449,0.0125037,0.016563,0.0121551
3,6.66598e-08,0.0184388,0.0151383,0.0209101,0.023338,0.0142469,0.0178788,0.0315001,0.0132096,0.026705,0.0108167,0.0114134,0.010382
3,6.68734e-08,0.0163743,0.0138758,0.0199074,0.0226629,0.0253459,0.0183256,0.0320972,0.024555,0.0259835,0.0100166,0.0222825,0.00952403
3,6.69762e-08,0.0211792,0.0137543,0.0218937,0.0250807,0.0272547,0.0184039,0.0350589,0.0260978,0.0286365,0.00976484,0.023709,0.00915582
3,6.72141e-08,0.0254779,0.0126768,0.0228251,0.0261968,0.0265468,0.016749,0.0361258,0.0251505,0.0304353,0.0085941,0.0228569,0.00817654
3,6.73874e-08,0.0258661,0.0116441,0.0223938,0.0258796,0.0241457,0.0149582,0.0349388,0.0227164,0.0301933,0.00763157,0.020619,0.00725072
3,6.74736e-08,0.0252076,0.0114113,0.0225066,0.0262016,0.0301389,0.0156139,0.0359874,0.0288274,0.0305854,0.00762223,0.0264417,0.00720316
3,6.74891e-08,0.0250693,0.0114377,0.0226679,0.0264449,0.032472,0.016007,0.0365722,0.0311972,0.0308681,0.00770533,0.0286907,0.0072692
3,6.77108e-08,0.0284529,0.0124903,0.0281172,0.0326439,0.0495641,0.0190992,0.0446044,0.0484948,0.0378123,0.00850259,0.0449536,0.00804915
3,6.77332e-08,0.0286038,0.0139508,0.0289466,0.0332528,0.0503231,0.0206709,0.045495,0.0492656,0.038386,0.0103681,0.04561,0.00989701
3,6.78491e-08,0.0292681,0.025198,0.034436,0.0368966,0.0529307,0.0324036,0.0510417,0.0519103,0.0416324,0.0247922,0.0475608,0.0241834
3,6.79162e-08,0.031055,0.0306288,0.0378434,0.0401207,0.0532746,0.0380549,0.0559798,0.0520867,0.0450818,0.0303527,0.0474361,0.0296218
3,6.81809e-08,0.0323894,0.0372469,0.0408256,0.0426338,0.0481629,0.0440026,0.0597808,0.0467475,0.0478936,0.0371606,0.0420107,0.0362381
3,6.84098e-08,0.0287659,0.0349058,0.0381625,0.0401809,0.054723,0.0428833,0.0578128,0.0535809,0.045209,0.0350137,0.0486585,0.0340478
3,6.84475e-08,0.0286855,0.0345498,0.0386504,0.0406636,0.0547476,0.0435077,0.0584997,0.0535893,0.0458703,0.0345608,0.0486294,0.0335296
3,6.84887e-08,0.0289546,0.0341514,0.0393104,0.0414281,0.054501,0.0438582,0.0593541,0.0533035,0.0468553,0.0339862,0.0483278,0.0328862
3,6.86876e-08,0.030124,0.0321564,0.0431052,0.0453926,0.051372,0.0468101,0.0639256,0.0499468,0.052035,0.0311313,0.0449094,0.0296458
3,6.86877e-08,0.0301267,0.0321578,0.0431081,0.0453963,0.0513704,0.0468126,0.063931,0.0499449,0.0520395,0.0311309,0.0449074,0.0296452
3,6.88229e-08,0.0370306,0.034008,0.0495163,0.0529189,0.0485287,0.0490856,0.0726022,0.0466383,0.060873,0.0302572,0.0414792,0.028671
3,6.89507e-08,0.0387057,0.033802,0.0515099,0.0556843,0.054709,0.0499479,0.0766376,0.0527917,0.0641489,0.0290036,0.0472784,0.0273659
3,6.94796e-08,0.0305463,0.0349806,0.0440723,0.0460797,0.0462984,0.0478268,0.0642045,0.0448488,0.0523107,0.0334864,0.0399623,0.0321256
3,6.97116e-08,0.0252343,0.0300902,0.0382172,0.0403285,0.0522815,0.0428922,0.0576825,0.0512475,0.0457707,0.0291742,0.046426,0.0279395
3,7.00076e-08,0.0220622,0.0250387,0.0354001,0.0372334,0.047064,0.0399622,0.0533043,0.0461035,0.0426748,0.0240008,0.0416851,0.0226884
3,7.06351e-08,0.0201832,0.0161569,0.0278546,0.0293389,0.02844,0.0251496,0.0387052,0.0276524,0.0335583,0.0143438,0.0247478,0.0136206
3,7.06376e-08,0.0202401,0.0162029,0.0278909,0.0293967,0.0283922,0.0251825,0.0387995,0.0275971,0.0336282,0.0143454,0.024693,0.0136201
3,7.09444e-08,0.0231202,0.0174122,0.028451,0.0314846,0.0225439,0.024265,0.0419046,0.0212875,0.0362687,0.0128896,0.0187123,0.0120705
3,7.13831e-08,0.0191802,0.013282,0.0219922,0.0246504,0.015195,0.0175003,0.0324113,0.0141134,0.0287411,0.0093365,0.0122484,0.00865961
3,7.13941e-08,0.019195,0.0132337,0.0219395,0.0245623,0.0150662,0.0173832,0.0322529,0.0139879,0.0286701,0.00931962,0.012135,0.00864187
3,7.16522e-08,0.0228214,0.0154579,0.0242015,0.027558,0.013123,0.0188251,0.0368082,0.0116871,0.0326609,0.00959322,0.00984868,0.00876508
3,7.19977e-08,0.0307357,0.0144936,0.0259221,0.029751,0.0111889,0.0170124,0.0389395,0.00906788,0.0348788,0.00845005,0.00738082,0.00750319
