Event,ID,Stream,Time,Pclass
9500, 2, 3,-8.33068e-11,5
9500, 2, 6,7.60704e-10,5
9500, 2, 0,6.77065e-09,5
9500, 2, 1,9.14261e-09,5
9500, 2, 4,9.62282e-09,5
9500, 2, 5,1.01612e-08,5
9500, 1, 1,1.05487e-08,5
9500, 1, 2,1.05565e-08,5
9500, 1, 3,1.05651e-08,5
9500, 1, 4,1.05744e-08,5
9500, 1, 5,1.05901e-08,5
9500, 1, 5,1.05905e-08,5
9500, 1, 6,1.0617e-08,5
9500, 1, 6,1.06173e-08,5
9500, 1, 7,1.06543e-08,5
9500, 1, 7,1.06546e-08,5
9500, 1, 8,1.06842e-08,5
9500, 1, 8,1.06847e-08,5
9500, 1, 9,1.07269e-08,5
9500, 2, 8,1.07433e-08,5
9500, 1, 10,1.07667e-08,5
9500, 1, 10,1.07671e-08,5
9500, 2, 2,1.13691e-08,5
9500, 2, 10,1.13982e-08,5
9500, 2, 6,1.21112e-08,5
9500, 2, 3,1.29261e-08,5
9500, 2, 11,1.32026e-08,5
9500, 2, 9,1.35809e-08,5
9500, 2, 7,1.80338e-08,5
9500, 2, 0,1.90234e-08,5
9500, 2, 1,1.96054e-08,5
9500, 2, 4,2.06095e-08,5
9500, 2, 5,2.11625e-08,5
9500, 2, 2,2.22684e-08,5
9500, 2, 8,2.23412e-08,5
9500, 2, 3,2.36509e-08,5
9500, 2, 10,2.36509e-08,5
9501, 2, 6,2.51643e-08,1
9501, 2, 9,2.53243e-08,1
9501, 2, 11,2.63721e-08,1
9501, 1, 1,2.87327e-08,1
9501, 1, 2,2.88028e-08,1
9501, 1, 3,2.88957e-08,1
9501, 1, 4,2.89806e-08,1
9501, 1, 5,2.91898e-08,1
9501, 1, 5,2.91947e-08,1
9501, 1, 6,2.94812e-08,1
9501, 1, 6,2.94843e-08,1
9501, 1, 7,2.97569e-08,1
9501, 1, 7,2.97605e-08,1
9501, 1, 8,3.01144e-08,1
9501, 1, 8,3.01186e-08,1
9501, 2, 4,3.04903e-08,1
