Event,ID,Stream,Time,Pclass
9500, 2, 6,7.02497e-10,5
9500, 2, 6,1.22637e-09,5
9500, 2, 6,1.38644e-09,5
9500, 2, 0,1.50285e-09,5
9500, 2, 6,1.50285e-09,5
9500, 2, 6,1.67747e-09,5
9500, 2, 0,2.09948e-09,5
9500, 2, 6,2.31776e-09,5
9500, 2, 6,3.01625e-09,5
9500, 2, 6,3.54012e-09,5
9500, 2, 6,3.71474e-09,5
9500, 2, 0,3.74385e-09,5
9500, 2, 6,3.81661e-09,5
9500, 2, 6,4.20951e-09,5
9500, 2, 0,4.29682e-09,5
9500, 2, 6,4.47144e-09,5
9500, 2, 6,4.60241e-09,5
9500, 2, 6,5.43187e-09,5
9500, 2, 0,5.67925e-09,5
9500, 2, 6,5.67925e-09,5
9500, 2, 6,6.31954e-09,5
9500, 2, 6,6.91616e-09,5
9500, 2, 6,7.70197e-09,5
9500, 2, 6,8.00756e-09,5
9500, 2, 0,8.15308e-09,5
9500, 2, 6,8.15308e-09,5
9500, 2, 0,8.76426e-09,5
9500, 2, 6,8.76426e-09,5
9500, 2, 6,8.86612e-09,5
9500, 2, 6,9.34633e-09,5
9500, 2, 0,1.00594e-08,5
9500, 2, 6,1.00594e-08,5
9500, 1, 1,1.05487e-08,5
9500, 2, 6,1.05541e-08,5
9500, 1, 2,1.05565e-08,5
9500, 1, 3,1.05651e-08,5
9500, 1, 4,1.05744e-08,5
9500, 1, 5,1.05901e-08,5
9500, 2, 0,1.05832e-08,5
9500, 1, 5,1.05905e-08,5
9500, 1, 6,1.0617e-08,5
9500, 1, 6,1.06173e-08,5
9500, 2, 6,1.0656e-08,5
9500, 1, 7,1.06543e-08,5
9500, 1, 7,1.06546e-08,5
9500, 2, 0,1.06851e-08,5
9500, 1, 8,1.06842e-08,5
9500, 1, 8,1.06847e-08,5
9500, 1, 9,1.07269e-08,5
9500, 2, 6,1.07579e-08,5
9500, 1, 10,1.07667e-08,5
9500, 1, 10,1.07671e-08,5
9500, 2, 0,1.0787e-08,5
9500, 2, 6,1.08597e-08,5
9500, 2, 6,1.10198e-08,5
9500, 2, 6,1.15873e-08,5
9500, 2, 6,1.22422e-08,5
9500, 2, 0,1.26205e-08,5
9500, 2, 6,1.26205e-08,5
9500, 2, 6,1.30134e-08,5
9500, 2, 6,1.35082e-08,5
9500, 2, 6,1.36828e-08,5
9500, 2, 6,1.38574e-08,5
9500, 2, 6,1.41194e-08,5
9500, 2, 6,1.42503e-08,5
9500, 2, 6,1.43522e-08,5
9500, 2, 6,1.49779e-08,5
9500, 2, 6,1.52835e-08,5
9500, 2, 6,1.58801e-08,5
9500, 2, 6,1.66368e-08,5
9500, 2, 6,1.71316e-08,5
9500, 2, 6,1.73062e-08,5
9500, 2, 6,1.77428e-08,5
9500, 2, 6,1.78738e-08,5
9500, 2, 6,1.83249e-08,5
9500, 2, 6,1.8776e-08,5
9500, 2, 6,1.90816e-08,5
9500, 2, 6,1.95618e-08,5
9500, 2, 6,1.97801e-08,5
