Event,ID,Stream,Time,Pclass
99501, 2, 5,2.48782e-08,4
99501, 2, 11,2.48782e-08,4
99501, 2, 1,2.7905e-08,4
99501, 2, 5,2.7905e-08,4
99501, 2, 11,2.7905e-08,4
99501, 2, 0,2.90692e-08,4
99501, 2, 7,2.9302e-08,4
99501, 2, 0,3.23288e-08,4
99501, 2, 7,3.23288e-08,4
99501, 2, 3,3.23288e-08,4
99501, 2, 5,3.46571e-08,4
99501, 2, 1,3.489e-08,4
99501, 2, 8,3.489e-08,4
99501, 1, 10,3.50852e-08,4
99501, 1, 10,3.50856e-08,4
99501, 1, 9,3.51249e-08,4
99501, 1, 9,3.51252e-08,4
99501, 1, 8,3.51608e-08,4
99501, 1, 8,3.51611e-08,4
99501, 1, 7,3.52021e-08,4
99501, 1, 7,3.52024e-08,4
99501, 1, 7,3.52039e-08,4
99501, 1, 7,3.52046e-08,4
99501, 1, 6,3.52307e-08,4
99501, 1, 6,3.52309e-08,4
99501, 2, 10,3.51228e-08,4
99501, 2, 2,3.53556e-08,4
99501, 2, 9,3.53556e-08,4
99501, 1, 5,3.52598e-08,4
99501, 2, 0,3.53556e-08,4
99501, 2, 3,3.53556e-08,4
99501, 1, 5,3.52603e-08,4
99501, 2, 5,3.53556e-08,4
99501, 1, 4,3.52773e-08,4
99501, 1, 3,3.5284e-08,4
99501, 1, 2,3.52955e-08,4
99501, 1, 1,3.52999e-08,4
99501, 2, 4,3.53556e-08,4
99501, 2, 11,3.53556e-08,4
99501, 2, 0,3.86152e-08,4
99501, 2, 7,3.88481e-08,4
99501, 2, 3,3.97794e-08,4
99501, 2, 0,4.00122e-08,4
99501, 2, 7,4.00122e-08,4
99501, 2, 10,4.1642e-08,4
99501, 2, 2,4.1642e-08,4
99501, 2, 0,4.21077e-08,4
99501, 2, 3,4.21077e-08,4
99501, 2, 7,4.23405e-08,4
99501, 2, 6,4.23405e-08,4
99501, 2, 1,4.37375e-08,4
99501, 2, 8,4.37375e-08,4
99501, 2, 1,4.60658e-08,4
99501, 2, 10,4.67643e-08,4
99501, 2, 2,4.67643e-08,4
99503, 1, 10,7.5258e-08,2
99503, 1, 10,7.52592e-08,2
99503, 2, 1,7.54025e-08,2
99503, 2, 10,7.54025e-08,2
99503, 2, 2,7.54025e-08,2
99503, 1, 9,7.54141e-08,2
99503, 1, 9,7.54155e-08,2
99503, 2, 8,7.54025e-08,2
99503, 1, 8,7.55532e-08,2
99503, 1, 8,7.55546e-08,2
99503, 2, 5,7.56353e-08,2
99503, 1, 7,7.56591e-08,2
99503, 1, 7,7.56605e-08,2
99503, 1, 6,7.57796e-08,2
99503, 1, 6,7.57807e-08,2
99503, 1, 5,7.58629e-08,2
99503, 1, 5,7.58641e-08,2
99503, 1, 5,7.5869e-08,2
99503, 1, 5,7.58703e-08,2
99503, 2, 3,7.58681e-08,2
99503, 2, 0,7.58681e-08,2
99503, 2, 9,7.58681e-08,2
99503, 1, 4,7.59162e-08,2
99503, 2, 7,7.58681e-08,2
99503, 1, 3,7.59485e-08,2
99503, 1, 2,7.59767e-08,2
99503, 1, 1,7.59947e-08,2
99503, 2, 6,7.6101e-08,2
99503, 2, 4,7.65666e-08,2
99503, 2, 4,7.72651e-08,2
99503, 2, 10,7.72651e-08,2
99503, 2, 0,8.05248e-08,2
99503, 2, 4,8.07576e-08,2
99503, 2, 5,8.14561e-08,2
99503, 2, 11,8.14561e-08,2
99503, 2, 0,8.26202e-08,2
99503, 2, 7,8.26202e-08,2
99503, 2, 3,8.26202e-08,2
99503, 2, 0,8.40172e-08,2
99503, 2, 3,8.40172e-08,2
99503, 2, 6,8.40172e-08,2
99503, 2, 2,8.61127e-08,2
