Event,ID,Stream,Time,Pclass
9500, 2, 0,3.83116e-09,5
9500, 2, 2,3.84571e-09,5
9500, 2, 0,6.30498e-09,5
9500, 2, 0,8.79336e-09,5
9500, 1, 1,1.05487e-08,5
9500, 1, 2,1.05565e-08,5
9500, 1, 3,1.05651e-08,5
9500, 1, 4,1.05744e-08,5
9500, 1, 5,1.05901e-08,5
9500, 1, 5,1.05905e-08,5
9500, 1, 6,1.0617e-08,5
9500, 1, 6,1.06173e-08,5
9500, 1, 7,1.06543e-08,5
9500, 1, 7,1.06546e-08,5
9500, 1, 8,1.06842e-08,5
9500, 1, 8,1.06847e-08,5
9500, 1, 9,1.07269e-08,5
9500, 1, 10,1.07667e-08,5
9500, 1, 10,1.07671e-08,5
9500, 2, 0,1.08452e-08,5
9500, 2, 2,1.08597e-08,5
9500, 2, 1,1.09616e-08,5
9500, 2, 0,1.34063e-08,5
9500, 2, 2,1.52399e-08,5
9500, 2, 1,1.7932e-08,5
9500, 2, 0,1.80047e-08,5
9500, 2, 2,2.01584e-08,5
9500, 2, 0,2.08278e-08,5
9500, 2, 3,2.08423e-08,5
9501, 2, 0,2.67068e-08,1
9501, 2, 3,2.71724e-08,1
9501, 1, 1,2.87327e-08,1
9501, 1, 2,2.88028e-08,1
9501, 1, 3,2.88957e-08,1
9501, 1, 4,2.89806e-08,1
9501, 1, 5,2.91898e-08,1
9501, 1, 5,2.91947e-08,1
9501, 2, 5,2.92534e-08,1
9501, 2, 3,2.93843e-08,1
9501, 1, 6,2.94812e-08,1
9501, 1, 6,2.94843e-08,1
9501, 1, 7,2.97569e-08,1
9501, 1, 7,2.97605e-08,1
9501, 2, 2,2.985e-08,1
9501, 1, 8,3.01144e-08,1
9501, 1, 8,3.01186e-08,1
9501, 1, 9,3.06015e-08,1
9501, 1, 9,3.06059e-08,1
9501, 2, 1,3.09414e-08,1
9501, 1, 10,3.117e-08,1
9501, 1, 10,3.11748e-08,1
9501, 2, 0,3.14652e-08,1
9501, 2, 2,3.31678e-08,1
9501, 2, 2,3.44629e-08,1
9501, 2, 2,3.57726e-08,1
9501, 2, 3,3.68495e-08,1
9501, 2, 1,3.78099e-08,1
9501, 2, 1,3.86539e-08,1
9501, 2, 1,4.26993e-08,1
9501, 2, 3,4.52023e-08,1
9501, 2, 1,4.53914e-08,1
9501, 2, 1,4.79089e-08,1
9501, 2, 0,4.92477e-08,1
9501, 2, 3,4.97425e-08,1
9502, 1, 10,5.50164e-08,0
9502, 1, 10,5.50215e-08,0
9502, 2, 0,5.50976e-08,0
9502, 1, 9,5.55863e-08,0
9502, 2, 3,5.58688e-08,0
9502, 1, 8,5.60628e-08,0
9502, 1, 8,5.6067e-08,0
9502, 1, 7,5.64367e-08,0
9502, 1, 7,5.64402e-08,0
9502, 2, 2,5.64945e-08,0
9502, 1, 6,5.67101e-08,0
9502, 1, 6,5.67135e-08,0
9502, 1, 5,5.69816e-08,0
9502, 1, 5,5.69865e-08,0
9502, 2, 1,5.71348e-08,0
9502, 1, 4,5.7183e-08,0
9502, 1, 3,5.72735e-08,0
9502, 1, 2,5.73629e-08,0
9502, 1, 1,5.74266e-08,0
9502, 2, 1,5.88811e-08,0
9502, 2, 2,6.06564e-08,0
9502, 2, 0,6.45126e-08,0
9502, 2, 2,6.48037e-08,0
9502, 2, 1,6.53712e-08,0
9502, 2, 1,6.91256e-08,0
9502, 2, 1,7.23852e-08,0
9503, 2, 0,7.66053e-08,4
9503, 2, 1,7.94284e-08,4
9503, 2, 2,8.0025e-08,4
9503, 1, 10,8.15286e-08,4
9503, 1, 10,8.1529e-08,4
9503, 1, 9,8.15727e-08,4
9503, 1, 9,8.1573e-08,4
9503, 1, 8,8.16018e-08,4
9503, 1, 8,8.16022e-08,4
9503, 1, 7,8.16372e-08,4
9503, 2, 0,8.16402e-08,4
9503, 1, 6,8.16702e-08,4
9503, 1, 6,8.16705e-08,4
9503, 1, 5,8.16963e-08,4
9503, 1, 5,8.16973e-08,4
9503, 1, 4,8.17164e-08,4
9503, 1, 3,8.17254e-08,4
9503, 1, 2,8.17348e-08,4
9503, 1, 1,8.17396e-08,4
9503, 2, 3,8.17421e-08,4
9503, 2, 2,8.20623e-08,4
9503, 2, 1,8.24843e-08,4
9503, 2, 0,8.5642e-08,4
9503, 2, 1,8.60931e-08,4
9503, 2, 0,8.83196e-08,4
9503, 2, 1,9.14046e-08,4
9503, 2, 2,9.43004e-08,4
9503, 2, 3,9.56392e-08,4
9503, 2, 1,9.74e-08,4
9503, 2, 0,9.91025e-08,4
9505, 2, 0,1.28075e-07,0
9505, 2, 2,1.34929e-07,0
9505, 2, 0,1.3717e-07,0
9505, 2, 1,1.38131e-07,0
9505, 2, 0,1.40852e-07,0
9505, 2, 1,1.41987e-07,0
9505, 1, 10,1.42911e-07,0
9505, 1, 10,1.42917e-07,0
9505, 2, 0,1.4302e-07,0
9505, 1, 9,1.435e-07,0
9505, 1, 9,1.43504e-07,0
9505, 1, 9,1.43577e-07,0
9505, 1, 9,1.43581e-07,0
9505, 2, 1,1.43675e-07,0
9505, 1, 8,1.43913e-07,0
9505, 1, 8,1.43917e-07,0
9505, 1, 8,1.43984e-07,0
9505, 1, 8,1.43988e-07,0
9505, 1, 7,1.44302e-07,0
9505, 1, 7,1.44305e-07,0
9505, 2, 2,1.44577e-07,0
9505, 1, 6,1.44689e-07,0
9505, 1, 5,1.44905e-07,0
9505, 1, 5,1.44911e-07,0
9505, 1, 5,1.44971e-07,0
9505, 2, 3,1.45072e-07,0
9505, 1, 4,1.45125e-07,0
9505, 1, 3,1.45223e-07,0
9505, 1, 2,1.45315e-07,0
9505, 1, 1,1.45375e-07,0
9505, 2, 5,1.45509e-07,0
9506, 2, 2,1.5098e-07,1
9506, 2, 1,1.52333e-07,1
9506, 2, 0,1.53061e-07,1
9506, 2, 1,1.57165e-07,1
9506, 2, 1,1.59231e-07,1
9506, 2, 2,1.60774e-07,1
9506, 2, 1,1.61763e-07,1
9506, 2, 0,1.62418e-07,1
9506, 1, 1,1.62759e-07,1
9506, 1, 2,1.62824e-07,1
9506, 1, 3,1.62918e-07,1
9506, 1, 4,1.62992e-07,1
9506, 1, 5,1.63138e-07,1
9506, 1, 5,1.63144e-07,1
9506, 2, 4,1.63247e-07,1
9506, 2, 5,1.63291e-07,1
9506, 2, 3,1.63335e-07,1
9506, 1, 6,1.63465e-07,1
9506, 1, 6,1.63468e-07,1
9506, 1, 7,1.63721e-07,1
9506, 1, 7,1.63724e-07,1
9506, 2, 2,1.64019e-07,1
9506, 1, 8,1.64162e-07,1
9506, 1, 8,1.64166e-07,1
9506, 1, 8,1.64171e-07,1
9506, 1, 8,1.64176e-07,1
9506, 1, 9,1.64571e-07,1
9506, 1, 9,1.64576e-07,1
9506, 2, 1,1.64746e-07,1
9506, 2, 3,1.65095e-07,1
9506, 1, 10,1.65124e-07,1
9506, 1, 10,1.65129e-07,1
9506, 2, 0,1.65532e-07,1
9506, 2, 1,1.67889e-07,1
9506, 2, 0,1.71527e-07,1
9506, 2, 2,1.73376e-07,1
9509, 2, 0,2.25748e-07,3
9509, 2, 2,2.28556e-07,3
9509, 2, 2,2.30899e-07,3
9509, 1, 1,2.30983e-07,3
9509, 1, 2,2.31002e-07,3
9509, 1, 3,2.31031e-07,3
9509, 1, 4,2.31058e-07,3
9509, 1, 5,2.31105e-07,3
9509, 1, 5,2.31107e-07,3
9509, 1, 5,2.31111e-07,3
9509, 1, 6,2.31212e-07,3
9509, 1, 6,2.31213e-07,3
9509, 2, 3,2.31219e-07,3
9509, 1, 7,2.31292e-07,3
9509, 2, 5,2.31336e-07,3
9509, 1, 8,2.31429e-07,3
9509, 1, 8,2.3143e-07,3
9509, 1, 9,2.31546e-07,3
9509, 1, 10,2.31702e-07,3
9509, 1, 10,2.31703e-07,3
9509, 2, 0,2.31787e-07,3
9509, 2, 6,2.31845e-07,3
9509, 2, 7,2.31845e-07,3
9509, 2, 8,2.31874e-07,3
9509, 2, 11,2.31874e-07,3
9509, 2, 9,2.31874e-07,3
9509, 2, 0,2.31976e-07,3
9509, 2, 3,2.32878e-07,3
9509, 2, 1,2.33882e-07,3
9509, 2, 0,2.34042e-07,3
9509, 2, 1,2.38161e-07,3
9509, 2, 2,2.39965e-07,3
9509, 2, 3,2.40474e-07,3
9509, 2, 2,2.42264e-07,3
9509, 2, 1,2.43647e-07,3
9509, 2, 2,2.43865e-07,3
9509, 2, 2,2.46019e-07,3
9509, 2, 2,2.4775e-07,3
9509, 2, 0,2.48405e-07,3
9511, 2, 0,2.76432e-07,5
9511, 2, 0,2.77524e-07,5
9511, 2, 3,2.7863e-07,5
9511, 2, 2,2.81453e-07,5
9511, 2, 1,2.84407e-07,5
9511, 2, 0,2.85163e-07,5
9511, 2, 1,2.87783e-07,5
9511, 1, 1,2.87959e-07,5
9511, 1, 2,2.87964e-07,5
9511, 1, 3,2.8797e-07,5
9511, 1, 4,2.87978e-07,5
9511, 1, 5,2.87993e-07,5
9511, 1, 5,2.87993e-07,5
9511, 1, 6,2.88019e-07,5
9511, 1, 6,2.8802e-07,5
9511, 1, 6,2.88024e-07,5
9511, 1, 7,2.88056e-07,5
9511, 1, 7,2.88057e-07,5
9511, 1, 8,2.88093e-07,5
9511, 1, 8,2.88093e-07,5
