Event,ID,Stream,Time,Pclass
99501, 2, 0,2.90692e-08,4
99501, 2, 0,3.23288e-08,4
99501, 2, 1,3.489e-08,4
99501, 1, 10,3.50852e-08,4
99501, 1, 10,3.50856e-08,4
99501, 1, 9,3.51249e-08,4
99501, 1, 9,3.51252e-08,4
99501, 1, 8,3.51608e-08,4
99501, 1, 8,3.51611e-08,4
99501, 1, 7,3.52021e-08,4
99501, 1, 7,3.52024e-08,4
99501, 1, 7,3.52039e-08,4
99501, 1, 7,3.52046e-08,4
99501, 1, 6,3.52307e-08,4
99501, 1, 6,3.52309e-08,4
99501, 1, 5,3.52598e-08,4
99501, 1, 5,3.52603e-08,4
99501, 1, 4,3.52773e-08,4
99501, 1, 3,3.5284e-08,4
99501, 2, 11,3.53556e-08,4
99501, 1, 2,3.52955e-08,4
99501, 1, 1,3.52999e-08,4
99501, 2, 0,3.97794e-08,4
99501, 2, 0,4.21077e-08,4
99501, 2, 11,4.23405e-08,4
99501, 2, 1,4.39703e-08,4
99503, 1, 10,7.5258e-08,2
99503, 1, 10,7.52592e-08,2
99503, 2, 1,7.54025e-08,2
99503, 1, 9,7.54141e-08,2
99503, 1, 9,7.54155e-08,2
99503, 1, 8,7.55532e-08,2
99503, 1, 8,7.55546e-08,2
99503, 1, 7,7.56591e-08,2
99503, 1, 7,7.56605e-08,2
99503, 1, 6,7.57796e-08,2
99503, 1, 6,7.57807e-08,2
99503, 1, 5,7.58629e-08,2
99503, 1, 5,7.58641e-08,2
99503, 1, 5,7.5869e-08,2
99503, 1, 5,7.58703e-08,2
99503, 2, 11,7.58681e-08,2
99503, 1, 4,7.59162e-08,2
99503, 1, 3,7.59485e-08,2
99503, 1, 2,7.59767e-08,2
99503, 1, 1,7.59947e-08,2
99503, 2, 0,8.26202e-08,2
99503, 2, 0,9.17006e-08,2
99503, 2, 1,9.42618e-08,2
99503, 1, 10,9.77519e-08,2
99503, 1, 10,9.77532e-08,2
99503, 2, 1,9.77542e-08,2
99503, 1, 9,9.79081e-08,2
99503, 1, 9,9.79095e-08,2
99503, 1, 8,9.80472e-08,2
99503, 1, 8,9.80486e-08,2
99503, 1, 7,9.8153e-08,2
99503, 1, 7,9.81545e-08,2
99503, 1, 6,9.82736e-08,2
99503, 1, 6,9.82747e-08,2
99503, 1, 5,9.83569e-08,2
99503, 1, 5,9.83581e-08,2
99503, 1, 5,9.8363e-08,2
99503, 1, 5,9.83643e-08,2
99503, 2, 11,9.84527e-08,2
99503, 1, 4,9.84102e-08,2
99503, 1, 3,9.84424e-08,2
99503, 1, 2,9.84706e-08,2
99503, 1, 1,9.84887e-08,2
99503, 2, 0,9.84527e-08,2
99504, 2, 0,1.00548e-07,1
99504, 2, 0,1.03109e-07,1
99504, 1, 1,1.03236e-07,1
99504, 1, 2,1.03289e-07,1
99504, 1, 3,1.03389e-07,1
99504, 1, 4,1.0346e-07,1
99504, 1, 5,1.03607e-07,1
99504, 1, 5,1.03613e-07,1
99504, 2, 11,1.03575e-07,1
99504, 1, 6,1.03871e-07,1
99504, 1, 6,1.03874e-07,1
99504, 1, 7,1.04267e-07,1
99504, 1, 7,1.0427e-07,1
99504, 2, 2,1.04273e-07,1
99504, 1, 8,1.04657e-07,1
99504, 1, 8,1.04661e-07,1
99504, 1, 10,1.05669e-07,1
99504, 1, 10,1.05674e-07,1
99504, 2, 0,1.09163e-07,1
99504, 2, 0,1.1219e-07,1
99504, 2, 1,1.13121e-07,1
99504, 2, 0,1.18709e-07,1
99504, 2, 1,1.21503e-07,1
99504, 2, 1,1.22434e-07,1
99505, 1, 1,1.39799e-07,1
99505, 1, 2,1.39859e-07,1
99505, 1, 3,1.39958e-07,1
99505, 1, 4,1.40033e-07,1
99505, 1, 5,1.40191e-07,1
99505, 1, 5,1.402e-07,1
99505, 1, 5,1.40205e-07,1
99505, 2, 11,1.40129e-07,1
99505, 2, 0,1.40129e-07,1
99505, 1, 6,1.40513e-07,1
99505, 1, 6,1.40517e-07,1
99505, 1, 7,1.40856e-07,1
99505, 1, 7,1.4086e-07,1
99505, 1, 8,1.41168e-07,1
99505, 1, 8,1.41172e-07,1
99505, 1, 9,1.41567e-07,1
99505, 1, 9,1.41571e-07,1
99505, 1, 10,1.42138e-07,1
99505, 2, 0,1.42225e-07,1
99505, 2, 1,1.42225e-07,1
99505, 2, 1,1.43156e-07,1
99505, 2, 1,1.44786e-07,1
99514, 1, 1,3.55517e-07,3
