Event, ID, Stream, Time, Pclass
9500, 1, 2,1.05356e-08,5
9500, 1, 4,1.05356e-08,5
9500, 1, 6,1.05501e-08,5
9500, 1, 8,1.05647e-08,5
9500, 1, 10,1.05792e-08,5
9500, 1, 10,1.05792e-08,5
9500, 1, 12,1.06083e-08,5
9500, 1, 12,1.06083e-08,5
9500, 1, 14,1.06375e-08,5
9500, 1, 14,1.06375e-08,5
9500, 1, 16,1.06666e-08,5
9500, 1, 16,1.06666e-08,5
9500, 1, 18,1.07102e-08,5
9500, 1, 20,1.07539e-08,5
9500, 1, 20,1.07539e-08,5
9500, 2, 8,1.10012e-08,5
9500, 2, 5,1.10012e-08,5
9500, 2, 6,1.10012e-08,5
9500, 2, 6,1.10012e-08,5
9500, 2, 10,2.10712e-08,5
9500, 2, 1,2.11003e-08,5
9500, 2, 2,2.11003e-08,5
9500, 2, 10,2.11003e-08,5
9501, 1, 2,2.874e-08,1
9501, 1, 4,2.87982e-08,1
9501, 1, 6,2.89001e-08,1
9501, 1, 8,2.89874e-08,1
9501, 1, 10,2.91911e-08,1
9501, 1, 10,2.91911e-08,1
9501, 1, 12,2.94822e-08,1
9501, 1, 12,2.94822e-08,1
9501, 1, 14,2.97587e-08,1
9501, 1, 14,2.97587e-08,1
9501, 1, 16,3.01079e-08,1
9501, 1, 16,3.01225e-08,1
9501, 1, 18,3.06027e-08,1
9501, 1, 18,3.06027e-08,1
9501, 1, 20,3.11702e-08,1
9501, 1, 20,3.11702e-08,1
9502, 1, 20,5.50208e-08,0
9502, 1, 20,5.50208e-08,0
9502, 1, 18,5.55883e-08,0
9502, 1, 16,5.60685e-08,0
9502, 1, 16,5.60685e-08,0
9502, 1, 14,5.64323e-08,0
9502, 1, 14,5.64469e-08,0
9502, 1, 12,5.67088e-08,0
9502, 1, 12,5.67088e-08,0
9502, 1, 10,5.69853e-08,0
9502, 1, 10,5.69853e-08,0
9502, 1, 8,5.7189e-08,0
9502, 1, 6,5.72763e-08,0
9502, 1, 4,5.73636e-08,0
9502, 1, 2,5.74219e-08,0
9502, 2, 2,5.75819e-08,0
9502, 2, 3,5.75819e-08,0
9502, 2, 10,5.75819e-08,0
9503, 1, 20,8.15344e-08,4
9503, 1, 20,8.15344e-08,4
9503, 1, 18,8.1578e-08,4
9503, 1, 18,8.1578e-08,4
9503, 1, 16,8.16071e-08,4
9503, 1, 16,8.16071e-08,4
9503, 1, 14,8.16362e-08,4
9503, 1, 12,8.16653e-08,4
9503, 1, 12,8.16653e-08,4
9503, 1, 10,8.16945e-08,4
9503, 1, 10,8.16945e-08,4
9503, 1, 8,8.17236e-08,4
9503, 2, 1,8.17236e-08,4
9503, 2, 2,8.17236e-08,4
9503, 2, 7,8.17236e-08,4
9503, 1, 6,8.17236e-08,4
9503, 2, 9,8.17236e-08,4
9503, 1, 4,8.17381e-08,4
9503, 2, 9,8.17381e-08,4
9503, 1, 2,8.17381e-08,4
9503, 2, 1,8.17381e-08,4
9503, 2, 2,8.17381e-08,4
9503, 2, 7,8.17381e-08,4
9505, 1, 20,1.42929e-07,0
9505, 1, 20,1.42929e-07,0
9505, 1, 18,1.43511e-07,0
9505, 1, 18,1.43526e-07,0
9505, 1, 18,1.43598e-07,0
9505, 1, 18,1.43598e-07,0
9505, 1, 16,1.43933e-07,0
9505, 1, 16,1.43933e-07,0
9505, 1, 16,1.44006e-07,0
9505, 1, 16,1.44006e-07,0
9505, 1, 14,1.44311e-07,0
9505, 1, 14,1.44326e-07,0
9505, 1, 12,1.44704e-07,0
9505, 1, 10,1.44923e-07,0
9505, 1, 10,1.44923e-07,0
9505, 1, 10,1.44981e-07,0
9505, 1, 8,1.45141e-07,0
9505, 1, 6,1.45243e-07,0
9505, 1, 4,1.4533e-07,0
9505, 1, 2,1.45388e-07,0
9505, 2, 0,1.45388e-07,0
9505, 2, 1,1.45388e-07,0
9505, 2, 7,1.45388e-07,0
9506, 1, 2,1.62749e-07,1
9506, 1, 4,1.62807e-07,1
9506, 1, 6,1.62909e-07,1
9506, 1, 8,1.62981e-07,1
9506, 1, 10,1.63127e-07,1
9506, 1, 10,1.63127e-07,1
9506, 1, 12,1.63447e-07,1
9506, 2, 1,1.63447e-07,1
9506, 2, 2,1.63447e-07,1
9506, 2, 7,1.63447e-07,1
9506, 1, 12,1.63462e-07,1
9506, 2, 7,1.63462e-07,1
9506, 2, 7,1.63491e-07,1
9506, 1, 14,1.63709e-07,1
9506, 1, 14,1.63709e-07,1
9506, 1, 16,1.64146e-07,1
9506, 1, 16,1.64146e-07,1
9506, 1, 16,1.6416e-07,1
9506, 1, 16,1.6416e-07,1
9506, 1, 18,1.64553e-07,1
9506, 1, 18,1.64568e-07,1
9506, 1, 20,1.65106e-07,1
9506, 1, 20,1.65121e-07,1
9509, 1, 2,2.30983e-07,3
9509, 1, 4,2.30997e-07,3
9509, 1, 6,2.31026e-07,3
9509, 1, 8,2.31055e-07,3
9509, 1, 10,2.31114e-07,3
9509, 1, 10,2.31114e-07,3
9509, 1, 10,2.31114e-07,3
9509, 1, 12,2.31215e-07,3
9509, 1, 12,2.31215e-07,3
9509, 1, 14,2.31288e-07,3
9509, 1, 16,2.31434e-07,3
9509, 2, 9,2.31434e-07,3
9509, 1, 16,2.31434e-07,3
9509, 2, 3,2.31434e-07,3
9509, 2, 4,2.31434e-07,3
9509, 2, 6,2.31434e-07,3
9509, 1, 18,2.3155e-07,3
9509, 1, 20,2.3171e-07,3
9509, 1, 20,2.3171e-07,3
9509, 2, 6,2.32278e-07,3
9509, 2, 6,2.32336e-07,3
9511, 1, 2,2.87982e-07,5
9511, 1, 4,2.87982e-07,5
9511, 1, 6,2.87982e-07,5
9511, 1, 8,2.87997e-07,5
9511, 1, 10,2.88012e-07,5
9511, 1, 10,2.88012e-07,5
9511, 1, 12,2.88041e-07,5
9511, 1, 12,2.88041e-07,5
9511, 1, 12,2.88041e-07,5
9511, 1, 14,2.8807e-07,5
9511, 1, 14,2.8807e-07,5
9511, 1, 16,2.88113e-07,5
9511, 1, 16,2.88113e-07,5
9511, 1, 18,2.88142e-07,5
9511, 1, 18,2.88142e-07,5
9511, 1, 20,2.88186e-07,5
9511, 2, 2,2.88186e-07,5
9511, 2, 3,2.88186e-07,5
9511, 2, 10,2.88186e-07,5
9511, 1, 20,2.88186e-07,5
9511, 2, 1,2.88186e-07,5
9511, 2, 2,2.88186e-07,5
9511, 2, 7,2.88186e-07,5
9511, 1, 20,2.88186e-07,5
9511, 2, 9,2.88186e-07,5
9511, 2, 3,2.88186e-07,5
9511, 2, 4,2.88186e-07,5
9511, 2, 6,2.88186e-07,5
9512, 1, 20,3.14874e-07,2
9512, 1, 20,3.14874e-07,2
9512, 1, 18,3.15034e-07,2
9512, 1, 18,3.15034e-07,2
9512, 1, 16,3.15136e-07,2
9512, 1, 16,3.15136e-07,2
9512, 1, 14,3.15267e-07,2
9512, 1, 14,3.15267e-07,2
9512, 1, 12,3.15355e-07,2
9512, 1, 10,3.15456e-07,2
9512, 1, 10,3.15456e-07,2
9512, 1, 8,3.15515e-07,2
9512, 1, 6,3.15544e-07,2
9512, 1, 4,3.15573e-07,2
9512, 1, 2,3.15587e-07,2
9512, 2, 4,3.15646e-07,2
9512, 2, 5,3.15646e-07,2
