Event,ID,Stream,Time,Pclass
99501, 1, 20,3.51574e-08,4
99501, 1, 20,3.51574e-08,4
99501, 1, 20,3.51574e-08,4
99501, 1, 20,3.51574e-08,4
99501, 1, 18,3.51574e-08,4
99501, 1, 18,3.51574e-08,4
99501, 1, 18,3.51574e-08,4
99501, 1, 18,3.51574e-08,4
99501, 1, 16,3.53903e-08,4
99501, 1, 16,3.53903e-08,4
99501, 1, 16,3.53903e-08,4
99501, 1, 16,3.53903e-08,4
99501, 1, 14,3.53903e-08,4
99501, 1, 14,3.53903e-08,4
99501, 1, 14,3.53903e-08,4
99501, 1, 14,3.53903e-08,4
99501, 1, 14,3.53903e-08,4
99501, 1, 14,3.53903e-08,4
99501, 1, 14,3.53903e-08,4
99501, 1, 14,3.53903e-08,4
99501, 1, 12,3.53903e-08,4
99501, 1, 12,3.53903e-08,4
99501, 1, 12,3.53903e-08,4
99501, 1, 12,3.53903e-08,4
99501, 1, 10,3.53903e-08,4
99501, 1, 10,3.53903e-08,4
99501, 1, 10,3.53903e-08,4
99501, 1, 10,3.53903e-08,4
99501, 1, 8,3.53903e-08,4
99501, 1, 8,3.53903e-08,4
99501, 1, 6,3.53903e-08,4
99501, 1, 6,3.53903e-08,4
99501, 1, 4,3.53903e-08,4
99501, 1, 4,3.53903e-08,4
99501, 1, 2,3.53903e-08,4
99501, 1, 2,3.53903e-08,4
99501, 2, 46,3.56231e-08,4
99501, 2, 58,3.56231e-08,4
99501, 2, 30,3.56231e-08,4
99501, 2, 48,3.56231e-08,4
99501, 2, 11,3.58559e-08,4
99501, 2, 12,3.58559e-08,4
99501, 2, 20,3.58559e-08,4
99501, 2, 21,3.58559e-08,4
99501, 2, 23,3.58559e-08,4
99501, 2, 24,3.58559e-08,4
99501, 2, 13,3.58559e-08,4
99501, 2, 14,3.58559e-08,4
99503, 1, 20,7.54371e-08,2
99503, 1, 20,7.54371e-08,2
99503, 1, 20,7.54371e-08,2
99503, 1, 20,7.54371e-08,2
99503, 1, 18,7.567e-08,2
99503, 1, 18,7.567e-08,2
99503, 1, 18,7.567e-08,2
99503, 1, 18,7.567e-08,2
99503, 1, 16,7.567e-08,2
99503, 1, 16,7.567e-08,2
99503, 1, 16,7.567e-08,2
99503, 1, 16,7.567e-08,2
99503, 1, 14,7.59028e-08,2
99503, 1, 14,7.59028e-08,2
99503, 1, 14,7.59028e-08,2
99503, 1, 14,7.59028e-08,2
99503, 1, 12,7.59028e-08,2
99503, 1, 12,7.59028e-08,2
99503, 1, 12,7.59028e-08,2
99503, 1, 12,7.59028e-08,2
99503, 1, 10,7.61356e-08,2
99503, 1, 10,7.61356e-08,2
99503, 1, 10,7.61356e-08,2
99503, 1, 10,7.61356e-08,2
99503, 1, 10,7.61356e-08,2
99503, 1, 10,7.61356e-08,2
99503, 1, 10,7.61356e-08,2
99503, 1, 10,7.61356e-08,2
99503, 1, 8,7.61356e-08,2
99503, 1, 8,7.61356e-08,2
99503, 1, 6,7.61356e-08,2
99503, 1, 6,7.61356e-08,2
99503, 1, 4,7.61356e-08,2
99503, 1, 4,7.61356e-08,2
99503, 1, 2,7.61356e-08,2
99503, 1, 2,7.61356e-08,2
99503, 2, 26,7.66013e-08,2
99503, 2, 27,7.66013e-08,2
99503, 2, 58,7.66013e-08,2
99503, 2, 26,7.66013e-08,2
99503, 2, 27,7.66013e-08,2
99503, 2, 49,7.66013e-08,2
99503, 2, 27,7.66013e-08,2
99503, 2, 28,7.66013e-08,2
99503, 2, 51,7.66013e-08,2
99503, 2, 59,7.66013e-08,2
99503, 1, 20,9.80217e-08,2
99503, 1, 20,9.80217e-08,2
99503, 1, 20,9.80217e-08,2
99503, 1, 20,9.80217e-08,2
99503, 1, 18,9.80217e-08,2
99503, 1, 18,9.80217e-08,2
99503, 1, 18,9.80217e-08,2
99503, 1, 18,9.80217e-08,2
99503, 1, 16,9.82545e-08,2
99503, 1, 16,9.82545e-08,2
99503, 1, 16,9.82545e-08,2
99503, 1, 16,9.82545e-08,2
99503, 1, 14,9.82545e-08,2
99503, 1, 14,9.82545e-08,2
99503, 1, 14,9.82545e-08,2
99503, 1, 14,9.82545e-08,2
99503, 1, 12,9.84874e-08,2
99503, 1, 12,9.84874e-08,2
99503, 1, 12,9.84874e-08,2
99503, 1, 12,9.84874e-08,2
99503, 1, 10,9.84874e-08,2
99503, 1, 10,9.84874e-08,2
99503, 1, 10,9.84874e-08,2
99503, 1, 10,9.84874e-08,2
99503, 1, 10,9.84874e-08,2
99503, 1, 10,9.84874e-08,2
99503, 1, 10,9.84874e-08,2
99503, 1, 10,9.84874e-08,2
99503, 1, 8,9.87202e-08,2
99503, 2, 47,9.87202e-08,2
99503, 1, 8,9.87202e-08,2
99503, 2, 59,9.87202e-08,2
99503, 1, 6,9.87202e-08,2
99503, 2, 23,9.87202e-08,2
99503, 2, 24,9.87202e-08,2
99503, 2, 49,9.87202e-08,2
99503, 1, 6,9.87202e-08,2
99503, 2, 49,9.87202e-08,2
99503, 1, 4,9.87202e-08,2
99503, 2, 1,9.87202e-08,2
99503, 2, 2,9.87202e-08,2
99503, 2, 55,9.87202e-08,2
99503, 1, 4,9.87202e-08,2
99503, 2, 47,9.87202e-08,2
99503, 1, 2,9.87202e-08,2
99503, 2, 3,9.87202e-08,2
99503, 2, 4,9.87202e-08,2
99503, 2, 47,9.87202e-08,2
99503, 1, 2,9.87202e-08,2
99503, 2, 58,9.87202e-08,2
99504, 1, 2,1.03377e-07,1
99504, 1, 2,1.03377e-07,1
99504, 1, 4,1.03377e-07,1
99504, 1, 4,1.03377e-07,1
99504, 1, 6,1.0361e-07,1
99504, 1, 6,1.0361e-07,1
99504, 1, 8,1.0361e-07,1
99504, 1, 8,1.0361e-07,1
99504, 1, 10,1.0361e-07,1
99504, 1, 10,1.0361e-07,1
99504, 1, 10,1.03842e-07,1
99504, 2, 23,1.03842e-07,1
99504, 2, 24,1.03842e-07,1
99504, 2, 30,1.03842e-07,1
99504, 1, 10,1.03842e-07,1
99504, 2, 14,1.03842e-07,1
99504, 2, 15,1.03842e-07,1
99504, 2, 30,1.03842e-07,1
99504, 2, 51,1.03842e-07,1
