Event,Time,V(t)_0,V(t)_1,V(t)_2,V(t)_3,V(t)_4,V(t)_5,V(t)_6,V(t)_7,V(t)_8,V(t)_9,V(t)_10,V(t)_11
4,7.76977e-08,0.0692735,0.111293,0.0695473,0.0124568,0.130382,0.0410535,0.134442,0.0644498,0.0630461,0.120066,0.0311561,0.0793118
4,7.77162e-08,0.0709937,0.117937,0.0681257,0.0120132,0.12971,0.0408227,0.139455,0.0661423,0.0650074,0.123053,0.0301733,0.0811339
4,7.77346e-08,0.07207,0.122873,0.0666044,0.0115846,0.128506,0.0404273,0.142928,0.0672197,0.0663139,0.124922,0.0292059,0.0822443
4,7.77531e-08,0.0726055,0.126363,0.0650077,0.0111705,0.126864,0.0398971,0.145102,0.0677804,0.0670695,0.125854,0.0282561,0.0827575
4,7.77716e-08,0.0726888,0.128635,0.0633564,0.0107706,0.124867,0.0392576,0.146187,0.0679087,0.0673634,0.126002,0.0273258,0.0827717
4,7.77901e-08,0.0723731,0.12979,0.0616679,0.0103845,0.122584,0.0384196,0.146235,0.0676657,0.0672249,0.125497,0.0264161,0.082371
4,7.78085e-08,0.0717693,0.130183,0.0599563,0.0100116,0.120074,0.0376266,0.145654,0.0671358,0.0668152,0.124451,0.025528,0.081627
4,7.7827e-08,0.0709098,0.129861,0.0582351,0.00965182,0.117391,0.0367801,0.144445,0.0663609,0.0661416,0.122961,0.0246627,0.0806019
4,7.78455e-08,0.0698419,0.128946,0.056514,0.00930464,0.114574,0.0358931,0.14272,0.065386,0.0652521,0.12111,0.0238204,0.0793481
4,7.78709e-08,0.081789,0.126913,0.0714059,0.0125824,0.125747,0.0346295,0.139684,0.0637912,0.0637526,0.118106,0.022702,0.0773346
4,7.78962e-08,0.0903164,0.124182,0.0823127,0.0150115,0.133275,0.0333344,0.136059,0.0619742,0.0620098,0.114702,0.021628,0.0750697
4,7.79216e-08,0.0961139,0.120934,0.0900297,0.0167603,0.137906,0.0320262,0.132008,0.0600006,0.0600935,0.111018,0.0205977,0.0726295
4,7.7947e-08,0.0996931,0.117182,0.0951978,0.0179646,0.140245,0.0307204,0.127545,0.0579047,0.058009,0.107072,0.0196114,0.0700198
4,7.79723e-08,0.101601,0.113315,0.0983431,0.0187359,0.140786,0.0294281,0.123022,0.0557684,0.0559069,0.103102,0.0186679,0.0674051
4,7.79977e-08,0.102158,0.109269,0.0998902,0.0190293,0.139926,0.0281345,0.118286,0.0535901,0.0537679,0.0990563,0.0177662,0.0647637
4,7.80231e-08,0.101663,0.10515,0.100183,0.0191941,0.137988,0.0268943,0.113626,0.0514244,0.0516196,0.0950402,0.0169051,0.0621258
4,7.80484e-08,0.100355,0.100998,0.0995002,0.0191477,0.135231,0.0256875,0.108977,0.0492766,0.0494836,0.0910604,0.0160833,0.0595144
4,7.80738e-08,0.0984271,0.096858,0.0980658,0.0189376,0.131861,0.0245175,0.104378,0.0471618,0.047376,0.0871439,0.0152993,0.0569467
4,7.80992e-08,0.0960375,0.0927662,0.0960621,0.0186025,0.128049,0.0233871,0.0998627,0.0450928,0.0453107,0.083314,0.0145522,0.0544374
4,7.81245e-08,0.0933108,0.0887483,0.0936345,0.0181735,0.123928,0.0222975,0.0954515,0.0430777,0.0432964,0.0795852,0.0138402,0.0519958
4,7.81282e-08,0.0934518,0.0881794,0.0941617,0.0181058,0.126698,0.0231788,0.0948285,0.0449397,0.0430121,0.0798779,0.0137409,0.0516516
4,7.81318e-08,0.0935683,0.0876125,0.0946506,0.0180368,0.129343,0.0240239,0.094208,0.0467259,0.0427291,0.0801436,0.0136423,0.0513089
4,7.81354e-08,0.0936612,0.0870476,0.0951023,0.0179664,0.131867,0.0248338,0.0935901,0.0484385,0.0424473,0.0803831,0.0135443,0.0509679
4,7.81391e-08,0.0937313,0.0864847,0.0955181,0.0178949,0.134273,0.0256095,0.0929748,0.0500799,0.0421667,0.0805973,0.0134471,0.0506284
4,7.81427e-08,0.0937794,0.085924,0.0958992,0.0178222,0.136565,0.0263523,0.0923621,0.0516522,0.0418874,0.0807871,0.0133505,0.0502905
4,7.81464e-08,0.0938063,0.0853655,0.0962467,0.0177483,0.138746,0.027063,0.0917521,0.0531576,0.0416093,0.0809534,0.0132546,0.0499543
4,7.815e-08,0.0938127,0.0848092,0.0965618,0.0176734,0.140821,0.0277427,0.0911449,0.0545982,0.0413325,0.0810968,0.0131594,0.0496196
4,7.81536e-08,0.0937994,0.0842551,0.0968456,0.0175976,0.142793,0.0283923,0.0905403,0.0559759,0.041057,0.0812183,0.0130648,0.0492866
4,7.81573e-08,0.0937671,0.0837033,0.0970991,0.0175207,0.144664,0.0290129,0.0899386,0.0572928,0.0407828,0.0813185,0.0129709,0.0489553
4,7.81609e-08,0.0937164,0.0831537,0.0973233,0.017443,0.146439,0.0296052,0.0893396,0.0585507,0.04051,0.0813983,0.0128777,0.0486256
4,7.81645e-08,0.093648,0.0826066,0.0975193,0.0173644,0.148119,0.0301702,0.0887435,0.0597515,0.0402384,0.0814583,0.0127851,0.0482976
4,7.82001e-08,0.0921729,0.0804613,0.0981348,0.0430658,0.160191,0.0390197,0.104532,0.071579,0.0376544,0.0866318,0.0119132,0.045179
4,7.82357e-08,0.0895713,0.0775895,0.0968966,0.0603404,0.165924,0.0445561,0.113816,0.078648,0.0352033,0.0887827,0.0110997,0.0422255
4,7.82713e-08,0.0862247,0.0742574,0.0943806,0.0714171,0.167118,0.0476771,0.118384,0.0822628,0.0328871,0.0887793,0.0103409,0.0394378
4,7.83069e-08,0.0824131,0.0706596,0.0910122,0.0779628,0.165111,0.0490527,0.119571,0.083396,0.0307049,0.0872666,0.00963331,0.0368137
4,7.83424e-08,0.0783406,0.0669368,0.0871039,0.0812227,0.160897,0.049182,0.118368,0.0827712,0.0286535,0.0847222,0.00897368,0.0343489
4,7.8378e-08,0.0741545,0.0631897,0.0828838,0.0821249,0.155207,0.048436,0.115512,0.0809254,0.0267288,0.0814982,0.00835885,0.0320377
4,7.84136e-08,0.06996,0.0594894,0.078517,0.0813599,0.148579,0.0470892,0.111546,0.0782554,0.0249256,0.0778529,0.00778589,0.0298733
4,7.84492e-08,0.0658311,0.0558847,0.0741218,0.0794398,0.141409,0.0453446,0.106869,0.0750534,0.0232382,0.0739744,0.00725199,0.0278487
4,7.84847e-08,0.0618183,0.0524085,0.0697813,0.0767431,0.133979,0.0433508,0.101775,0.0715332,0.0216606,0.0699985,0.00675455,0.0259563
4,7.85203e-08,0.0579551,0.0490814,0.0655531,0.0735481,0.126494,0.0412164,0.0964736,0.0678499,0.0201868,0.0660221,0.00629112,0.024189
4,7.85559e-08,0.0542625,0.0459153,0.0614755,0.0700584,0.119098,0.0390198,0.0911184,0.0641149,0.0188107,0.0621129,0.0058594,0.0225392
4,7.85712e-08,0.0549274,0.0446038,0.0633598,0.0685041,0.129392,0.0421775,0.0888249,0.0710362,0.0182471,0.0637141,0.00568281,0.0218635
4,7.85865e-08,0.0553067,0.0433239,0.0647557,0.0669331,0.137772,0.0447391,0.0865492,0.0767255,0.0177003,0.0648659,0.00551161,0.021208
4,7.86018e-08,0.0554401,0.0420746,0.0657289,0.0653517,0.144486,0.0467827,0.0842947,0.0813428,0.0171694,0.0656292,0.00534548,0.0205716
4,7.86171e-08,0.0553619,0.040857,0.0663352,0.0637683,0.149743,0.0483728,0.0820682,0.0850201,0.0166544,0.0660558,0.00518442,0.0199543
4,7.86324e-08,0.0551023,0.0396696,0.066625,0.0621874,0.153735,0.0495696,0.0798716,0.0878814,0.0161544,0.0661924,0.00502814,0.019355
4,7.86477e-08,0.0546881,0.0385134,0.0666421,0.0606154,0.156624,0.0504238,0.07771,0.09003,0.0156694,0.0660796,0.00487663,0.0187738
4,7.86631e-08,0.0541425,0.037387,0.0664251,0.0590551,0.15856,0.0509819,0.0755843,0.0915615,0.0151986,0.0657529,0.00472961,0.0182095
4,7.86784e-08,0.0534864,0.036291,0.0660081,0.0575118,0.15967,0.0512833,0.0734985,0.0925568,0.014742,0.0652443,0.00458708,0.0176623
4,7.86937e-08,0.0527372,0.035224,0.0654207,0.055987,0.160067,0.0513638,0.0714525,0.0930895,0.0142988,0.0645809,0.00444878,0.0171312
4,7.8709e-08,0.0519114,0.0341865,0.0646896,0.0544846,0.159852,0.0512543,0.0694494,0.0932229,0.013869,0.0637875,0.00431471,0.0166161
4,7.87243e-08,0.051022,0.0331769,0.0638371,0.0530055,0.159111,0.0509822,0.0674883,0.0930133,0.0134518,0.0628846,0.00418462,0.0161162
4,7.87614e-08,0.0486738,0.0340308,0.0613853,0.0769795,0.155587,0.0545489,0.0851474,0.0942154,0.0124912,0.0660422,0.00388523,0.0149652
4,7.87985e-08,0.0461587,0.033994,0.0585651,0.0921028,0.150294,0.0560064,0.095764,0.0933121,0.0115989,0.0670061,0.00360725,0.013896
4,7.88357e-08,0.0435749,0.0333436,0.0555426,0.100842,0.14388,0.055982,0.101327,0.0909731,0.01077,0.0664389,0.00334915,0.0129029
4,7.88728e-08,0.0409911,0.0322817,0.0524361,0.105017,0.136808,0.0549357,0.103301,0.0876867,0.0100002,0.0648259,0.00310951,0.0119805
4,7.89099e-08,0.0384549,0.0309555,0.0493289,0.105966,0.129415,0.0532038,0.102764,0.083807,0.00928519,0.0625211,0.00288701,0.0111238
4,7.8947e-08,0.0359986,0.0294717,0.0462788,0.104672,0.121936,0.051031,0.100504,0.0795903,0.00862133,0.059782,0.00268046,0.0103285
4,7.89842e-08,0.0336417,0.027906,0.0433232,0.101855,0.114533,0.0485935,0.0970968,0.0752172,0.00800472,0.0567927,0.00248865,0.00958974
4,7.90213e-08,0.0313972,0.0263126,0.0404876,0.0980384,0.10732,0.0460183,0.0929607,0.0708173,0.00743215,0.0536861,0.00231057,0.00890377
4,7.90584e-08,0.0292714,0.0247296,0.0377869,0.0936027,0.10037,0.0433956,0.0883979,0.0664796,0.00690049,0.0505558,0.00214523,0.00826681
4,7.90955e-08,0.0272667,0.0231828,0.0352289,0.0888215,0.0937305,0.0407883,0.0836247,0.0622648,0.00640682,0.0474667,0.00199172,0.00767538
4,7.91327e-08,0.0253823,0.0216738,0.0328164,0.0837552,0.0874263,0.0382162,0.0786851,0.0581982,0.00594844,0.0444348,0.00184919,0.00712624
4,7.917e-08,0.0466244,0.020237,0.0534101,0.078789,0.0880345,0.0517988,0.0916244,0.0543092,0.00592348,0.0431908,0.00171605,0.00661326
4,7.92074e-08,0.0603357,0.0187417,0.0665921,0.0739046,0.0868152,0.0601847,0.0987077,0.0506024,0.00574543,0.0414541,0.00159248,0.00608187
4,7.92448e-08,0.0686801,0.0174604,0.0744239,0.0691688,0.0843612,0.0648355,0.101834,0.0471248,0.00555359,0.0395449,0.00147783,0.00564404
4,7.92821e-08,0.0730599,0.0162535,0.0783214,0.0645984,0.0810066,0.0668305,0.102091,0.0438542,0.00531821,0.0374949,0.00137141,0.00523765
4,7.93195e-08,0.0747786,0.0151207,0.079627,0.0602694,0.0772625,0.0669601,0.100368,0.0407879,0.00505732,0.0353868,0.00127267,0.00486058
4,7.93569e-08,0.0745703,0.0140596,0.0790442,0.0561681,0.0732477,0.0658035,0.0973154,0.0379183,0.00478364,0.0332773,0.00118103,0.00451058
4,7.93942e-08,0.0729956,0.0129357,0.0771727,0.0523011,0.0691225,0.0637835,0.0932835,0.0352187,0.00445472,0.0311285,0.001096,0.00412957
4,7.94316e-08,0.0705863,0.0120048,0.0744487,0.0485398,0.0649969,0.0611844,0.0887598,0.0327067,0.0041837,0.029102,0.00101708,0.00383221
4,7.94689e-08,0.0676154,0.0111518,0.0711893,0.0451424,0.0609489,0.058274,0.0840718,0.0303794,0.0039194,0.0271857,0.000943849,0.00355631
4,7.95063e-08,0.0643123,0.0103572,0.0676212,0.0419639,0.0570285,0.0551864,0.0792806,0.0282122,0.00366453,0.0253607,0.000875882,0.00330022
4,7.95437e-08,0.0608432,0.00961769,0.0639081,0.0389962,0.05327,0.0520353,0.074509,0.0261962,0.003421,0.0236332,0.000812821,0.00306262
4,7.95615e-08,0.0691608,0.00928245,0.0747182,0.0403781,0.0626397,0.0505294,0.0722587,0.0252824,0.00330881,0.0228419,0.000784284,0.00295509
4,7.95794e-08,0.0757938,0.00895866,0.0834098,0.0413451,0.0701831,0.0490335,0.0700386,0.0243999,0.00319951,0.0220733,0.000756748,0.00285134
4,7.95973e-08,0.0809869,0.00864596,0.0902889,0.0419604,0.0761639,0.0475532,0.0678543,0.0235477,0.00309314,0.0213272,0.000730179,0.00275124
4,7.96151e-08,0.0849514,0.00834399,0.0956201,0.0422788,0.0808097,0.0460926,0.0657101,0.0227248,0.0029897,0.0206034,0.000704543,0.00265465
4,7.9633e-08,0.0878698,0.00805241,0.0996316,0.0423474,0.0843173,0.0446556,0.0636094,0.0219303,0.00288921,0.0199017,0.000679808,0.00256144
4,7.96509e-08,0.089899,0.00777099,0.10252,0.0422068,0.0868557,0.0432453,0.0615558,0.0211635,0.00279169,0.019222,0.000655949,0.00247155
4,7.96688e-08,0.0911765,0.00749919,0.104457,0.0418917,0.0885735,0.0418632,0.0595497,0.020423,0.00269703,0.0185635,0.00063292,0.00238478
4,7.96866e-08,0.0918185,0.0072368,0.105588,0.0414323,0.0895959,0.0405114,0.0575934,0.0197081,0.00260526,0.0179259,0.000610698,0.00230105
4,7.97045e-08,0.0919261,0.00698349,0.106041,0.0408543,0.090032,0.0391914,0.0556878,0.0190181,0.00251631,0.0173087,0.000589257,0.00222026
4,7.97224e-08,0.0915861,0.00673898,0.105924,0.0401798,0.0899756,0.037904,0.0538337,0.018352,0.00243016,0.0167116,0.000568569,0.00214231
4,7.97402e-08,0.0908733,0.00650296,0.10533,0.0394278,0.0895077,0.0366501,0.0520311,0.0177091,0.00234673,0.0161341,0.000548607,0.0020671
4,7.9755e-08,0.0941778,0.0186498,0.104538,0.0387592,0.0888599,0.0356391,0.0618666,0.0190256,0.00709491,0.0229745,0.000532636,0.00725736
4,7.97698e-08,0.0967217,0.0290633,0.103515,0.038057,0.0880132,0.0346517,0.070147,0.0200992,0.0111662,0.0287984,0.000517137,0.0117093
4,7.97845e-08,0.0986037,0.0379572,0.102297,0.0373274,0.0869968,0.033687,0.0770663,0.0209605,0.014644,0.0337317,0.000502082,0.0155139
4,7.97993e-08,0.0999068,0.0455031,0.100915,0.0365773,0.0858384,0.032746,0.0827829,0.0216353,0.0175953,0.0378762,0.000487472,0.0187442
4,7.98141e-08,0.100707,0.0518685,0.0993947,0.0358112,0.08456,0.0318276,0.0874484,0.0221476,0.0200856,0.0413305,0.000473281,0.0214716
4,7.98288e-08,0.101071,0.0571892,0.0977615,0.0350345,0.0831835,0.0309324,0.0911878,0.0225174,0.0221678,0.0441751,0.000459509,0.0237537
4,7.98436e-08,0.101057,0.061596,0.0960346,0.0342504,0.0817255,0.0300594,0.0941196,0.0227636,0.023893,0.046487,0.000446132,0.0256464
4,7.98584e-08,0.100718,0.0651961,0.0942342,0.0334633,0.0802033,0.0292092,0.0963424,0.0229021,0.0253032,0.0483298,0.00043315,0.0271953
4,7.98732e-08,0.100047,0.068092,0.0922445,0.0326611,0.0785897,0.0283805,0.0979361,0.0229473,0.0264252,0.0496936,0.00042054,0.0284439
4,7.98879e-08,0.0991897,0.0703683,0.0903451,0.0318761,0.0769787,0.027574,0.0990036,0.0229119,0.0273187,0.0507706,0.000408303,0.0294283
4,7.99027e-08,0.0981277,0.0721047,0.0884127,0.0310951,0.0753384,0.0267884,0.0996039,0.022807,0.0280012,0.0515354,0.000396417,0.0301826
4,7.99195e-08,0.108171,0.0735095,0.0975761,0.0302142,0.0767353,0.033914,0.10863,0.0226156,0.0287554,0.052904,0.000383309,0.0307972
4,7.99363e-08,0.116207,0.0743909,0.104913,0.0293442,0.0775964,0.0397936,0.115804,0.0223599,0.0292731,0.0538404,0.000370641,0.0311885
4,7.99531e-08,0.122519,0.0748267,0.110681,0.0284865,0.0780018,0.0446001,0.12139,0.0220506,0.0295891,0.0544082,0.000358386,0.0313897
4,7.99699e-08,0.127344,0.0748838,0.115095,0.0276429,0.07802,0.0484773,0.125606,0.0216974,0.0297332,0.0546618,0.000346537,0.0314291
4,7.99867e-08,0.130892,0.0746206,0.118347,0.0268153,0.0777109,0.0515516,0.128645,0.0213088,0.0297312,0.0546488,0.000335083,0.0313317
4,8.00035e-08,0.133348,0.0740876,0.120604,0.0260038,0.0771262,0.053937,0.130681,0.0208915,0.0296059,0.0544104,0.000324004,0.031119
4,8.00203e-08,0.134868,0.0733292,0.12201,0.02521,0.0763116,0.0557282,0.131857,0.0204521,0.0293769,0.0539828,0.000313296,0.0308099
4,8.00372e-08,0.135593,0.0723828,0.122691,0.0244339,0.0753052,0.057011,0.132304,0.0199954,0.029061,0.0533966,0.000302937,0.0304203
4,8.0054e-08,0.135641,0.0712817,0.122757,0.0236762,0.0741412,0.0578582,0.132131,0.0195262,0.0286731,0.052679,0.000292921,0.0299645
4,8.00708e-08,0.135118,0.070055,0.122301,0.0229376,0.0728494,0.0583334,0.131435,0.0190485,0.0282261,0.0518535,0.00028324,0.0294547
4,8.00876e-08,0.134114,0.0687262,0.121408,0.0222175,0.071454,0.0584926,0.1303,0.0185653,0.0277307,0.0509398,0.000273875,0.0289011
4,8.00894e-08,0.133983,0.0685813,0.121291,0.0221429,0.0725788,0.0590387,0.130883,0.0185555,0.0281451,0.0511547,0.00123996,0.0298439
4,8.00911e-08,0.133849,0.0684362,0.121171,0.0220687,0.0736759,0.0595702,0.131446,0.018545,0.0285491,0.0513624,0.00218526,0.0307649
4,8.00929e-08,0.13371,0.0682896,0.121047,0.0219944,0.0747545,0.0600916,0.131996,0.0185337,0.0289463,0.0515647,0.00311766,0.031672
4,8.00947e-08,0.133567,0.0681422,0.120918,0.0219204,0.0758105,0.0606008,0.132529,0.0185217,0.0293351,0.051761,0.00403355,0.0325616
4,8.00964e-08,0.13342,0.0679946,0.120787,0.0218468,0.0768401,0.0610962,0.133045,0.0185091,0.0297141,0.0519504,0.0049296,0.0334305
4,8.00982e-08,0.133269,0.0678457,0.120651,0.0217732,0.0778519,0.0615817,0.133547,0.0184957,0.0300865,0.0521348,0.00581327,0.0342859
4,8.01e-08,0.133114,0.0676966,0.120513,0.0217001,0.0788382,0.0620539,0.134031,0.0184816,0.0304494,0.0523126,0.0066777,0.0351214
4,8.01017e-08,0.132955,0.0675461,0.12037,0.0216269,0.0798073,0.0625165,0.134503,0.0184669,0.0308059,0.0524854,0.00753009,0.0359437
4,8.01035e-08,0.132792,0.067395,0.120224,0.0215539,0.0807554,0.062968,0.134959,0.0184515,0.0311546,0.0526526,0.00836716,0.0367499
4,8.01053e-08,0.132626,0.0672437,0.120075,0.0214814,0.0816791,0.0634067,0.135399,0.0184355,0.0314943,0.0528136,0.00918587,0.037537
4,8.0107e-08,0.132455,0.0670912,0.119922,0.0214088,0.0825863,0.0638362,0.135826,0.0184188,0.0318278,0.0529698,0.00999304,0.0383115
4,8.01388e-08,0.137809,0.0642595,0.139888,0.0226891,0.102806,0.0698779,0.143488,0.0180241,0.0389888,0.0674232,0.0221863,0.0497924
4,8.01705e-08,0.139804,0.0613111,0.152491,0.0233079,0.116106,0.0733113,0.147085,0.0174881,0.0436634,0.0770136,0.0307559,0.0574625
4,8.02023e-08,0.139326,0.0583185,0.15956,0.0234366,0.124185,0.0747986,0.147673,0.0168564,0.0464634,0.0829317,0.0365695,0.0622525
4,8.0234e-08,0.137055,0.0553351,0.162503,0.0232067,0.128351,0.0748487,0.146062,0.0161639,0.0478603,0.086095,0.0402966,0.0648801
4,8.02658e-08,0.13351,0.0523995,0.162403,0.0227191,0.129612,0.073852,0.142874,0.0154367,0.0482164,0.0872091,0.0424535,0.0658971
4,8.02976e-08,0.129086,0.0495386,0.160087,0.0220503,0.128741,0.0721065,0.138579,0.0146941,0.04781,0.0868161,0.0434376,0.0657277
4,8.03293e-08,0.124083,0.0467727,0.156192,0.0212592,0.126329,0.0698408,0.133541,0.0139508,0.0468541,0.0853315,0.0435541,0.064697
4,8.03611e-08,0.118729,0.0441136,0.1512,0.0203899,0.12283,0.0672274,0.12803,0.0132172,0.0455115,0.0830729,0.0430377,0.0630536
4,8.03928e-08,0.113193,0.0415691,0.145479,0.0194756,0.118587,0.064397,0.122251,0.0125007,0.043906,0.0802821,0.0420677,0.0609869
4,8.04246e-08,0.1076,0.039143,0.139307,0.0185412,0.113862,0.0614477,0.116356,0.0118065,0.0421311,0.0771423,0.0407809,0.0586406
4,8.04563e-08,0.102044,0.0368366,0.13289,0.0176051,0.10885,0.0584526,0.11046,0.0111383,0.0402576,0.0737918,0.0392812,0.0561232
4,8.04864e-08,0.0968703,0.0347598,0.126723,0.0167281,0.122849,0.0636902,0.115658,0.0111404,0.0453721,0.0751791,0.0520354,0.0684876
4,8.05165e-08,0.0918313,0.0327887,0.120576,0.0158702,0.131671,0.0667692,0.118058,0.0110027,0.048589,0.0752655,0.0608215,0.0767795
4,8.05466e-08,0.0869032,0.0309195,0.114389,0.0150225,0.136515,0.0682134,0.118346,0.0107632,0.0503497,0.0743193,0.0665646,0.0819572
4,8.05767e-08,0.0822094,0.0291499,0.108482,0.0142186,0.138424,0.068429,0.117089,0.0104514,0.051033,0.0727442,0.0699816,0.0847635
4,8.06068e-08,0.0777068,0.0274755,0.102753,0.0134457,0.138105,0.0677329,0.114694,0.0100899,0.0509006,0.0706685,0.0716359,0.0857808
4,8.06369e-08,0.0734037,0.0258931,0.0972294,0.0127057,0.136143,0.066371,0.111488,0.00969623,0.0501662,0.0682491,0.0719641,0.0854609
4,8.0667e-08,0.0693005,0.0243979,0.0919246,0.011999,0.132988,0.0645328,0.107721,0.0092836,0.0489953,0.0656047,0.0713072,0.0841554
4,8.06971e-08,0.0653981,0.0229866,0.0868504,0.0113262,0.128883,0.0623202,0.103526,0.00885877,0.0474771,0.0628015,0.0698486,0.0820533
4,8.07272e-08,0.0616916,0.0216544,0.0820081,0.0106864,0.124318,0.059939,0.0991738,0.00843622,0.0457903,0.0599619,0.067959,0.0795371
4,8.07573e-08,0.0581778,0.020398,0.0774001,0.0100795,0.119385,0.0574277,0.0947136,0.00801811,0.0439698,0.0571111,0.0657113,0.076681
4,8.07875e-08,0.0548492,0.0192129,0.073021,0.00950418,0.114241,0.0548505,0.0902276,0.00760833,0.0420723,0.0542867,0.0632256,0.0736078
4,8.08117e-08,0.0555682,0.0317014,0.0696595,0.00906337,0.110028,0.0686501,0.104573,0.00889329,0.0472901,0.052052,0.0611159,0.0710416
4,8.08359e-08,0.055669,0.0412377,0.0664406,0.00864184,0.105805,0.0789071,0.114959,0.00982752,0.0509904,0.0498641,0.0589505,0.0684353
4,8.08602e-08,0.055239,0.0482411,0.0633613,0.00823909,0.101609,0.0862965,0.122026,0.0104586,0.053416,0.0476523,0.0567602,0.0657627
4,8.08844e-08,0.0544779,0.0534477,0.0604155,0.00785421,0.0974685,0.0913779,0.126658,0.0108832,0.054918,0.0455842,0.0545675,0.0631634
4,8.09086e-08,0.0534263,0.0570879,0.0576,0.00748667,0.093406,0.0946035,0.129236,0.0111257,0.0556387,0.0435811,0.0523916,0.0605968
4,8.09329e-08,0.0521554,0.0594685,0.05491,0.0071358,0.0894388,0.0963458,0.130182,0.0112232,0.0557403,0.0416456,0.0502471,0.0580773
4,8.09571e-08,0.0507231,0.0608407,0.0523411,0.00680093,0.0855796,0.0969097,0.129838,0.0112062,0.0553551,0.0397794,0.0481451,0.0556157
4,8.09813e-08,0.0491761,0.0614102,0.0498886,0.00648142,0.0818373,0.096544,0.128486,0.0110993,0.0545912,0.0379831,0.046094,0.0532201
4,8.10056e-08,0.0475524,0.0613451,0.0475485,0.00617671,0.078219,0.0954522,0.126354,0.0109229,0.0535368,0.0362572,0.0441005,0.0508969
4,8.10298e-08,0.0458581,0.0607825,0.0452774,0.005886,0.0745854,0.0937561,0.123626,0.0106039,0.0522626,0.0345658,0.0421679,0.0486487
4,8.1054e-08,0.0441651,0.059834,0.0431484,0.00560877,0.0712278,0.0916786,0.120455,0.0103388,0.0508268,0.0329783,0.0402995,0.0464787
4,8.10641e-08,0.0466109,0.0593509,0.0504545,0.00639323,0.0723586,0.090721,0.119818,0.0102201,0.0510175,0.0367292,0.0395459,0.0456042
4,8.10741e-08,0.0487521,0.058823,0.0569863,0.00709308,0.0732707,0.0897158,0.119059,0.0100971,0.0511119,0.0400661,0.0388036,0.0447434
4,8.10841e-08,0.0506157,0.0582551,0.0628118,0.00771572,0.0739841,0.0886686,0.118189,0.00997023,0.0511191,0.0430253,0.0380723,0.0438956
4,8.10942e-08,0.0522228,0.0576526,0.0679815,0.00826674,0.0745158,0.0875862,0.117222,0.00984032,0.0510473,0.0456344,0.037353,0.0430621
4,8.11042e-08,0.0535966,0.0570193,0.0725539,0.00875255,0.0748827,0.0864731,0.116168,0.00970774,0.0509043,0.0479248,0.0366451,0.0422423
4,8.11142e-08,0.0547574,0.0563592,0.0765792,0.00917862,0.0751001,0.0853339,0.115037,0.00957296,0.050697,0.0499233,0.0359487,0.041436
4,8.11242e-08,0.0557237,0.0556759,0.0801033,0.00955,0.0751818,0.0841728,0.113837,0.00943639,0.050432,0.0516549,0.0352637,0.0406432
4,8.11343e-08,0.0565125,0.0549725,0.0831687,0.00987134,0.0751407,0.0829936,0.112578,0.0092984,0.050115,0.0531421,0.0345901,0.0398638
4,8.11443e-08,0.0570945,0.0541156,0.0858161,0.0101471,0.0749884,0.0817991,0.111141,0.00913907,0.0496983,0.0543265,0.0339274,0.0390394
4,8.11543e-08,0.0575752,0.0533836,0.0880779,0.0103808,0.074736,0.0805942,0.109787,0.00899967,0.0492945,0.0553883,0.0332764,0.0382878
4,8.11643e-08,0.0579219,0.0526398,0.0899891,0.0105764,0.0743932,0.0793808,0.108394,0.0088598,0.0488538,0.056264,0.0326366,0.0375494
4,8.11672e-08,0.0584267,0.0524292,0.091168,0.0106249,0.0769071,0.0798424,0.107997,0.0104873,0.048724,0.0571143,0.032459,0.0373444
4,8.117e-08,0.058909,0.0522185,0.0923001,0.0106706,0.0793356,0.0802801,0.107599,0.0120644,0.0485921,0.0579318,0.0322828,0.0371411
4,8.11728e-08,0.0593719,0.0520066,0.093392,0.0107138,0.0816928,0.0806968,0.107197,0.0136002,0.0484575,0.0587214,0.032107,0.0369382
4,8.11756e-08,0.0598144,0.051794,0.094442,0.0107545,0.0839745,0.0810918,0.106793,0.0150917,0.0483206,0.0594818,0.031932,0.0367363
4,8.11784e-08,0.0602372,0.0515809,0.095451,0.0107927,0.0861824,0.0814657,0.106387,0.0165399,0.0481814,0.0602137,0.0317579,0.0365355
4,8.11812e-08,0.0606397,0.0513678,0.0964177,0.0108284,0.0883129,0.0818182,0.105979,0.0179424,0.0480404,0.060916,0.0315851,0.0363362
4,8.1184e-08,0.0610246,0.0511536,0.097348,0.0108619,0.0903786,0.0821516,0.105569,0.0193072,0.047897,0.061593,0.0314128,0.0361373
4,8.11868e-08,0.0613911,0.0509391,0.0982403,0.010893,0.0923757,0.0824654,0.105157,0.0206317,0.0477516,0.0622435,0.0312413,0.0359395
4,8.11896e-08,0.0617398,0.0507241,0.0990956,0.010922,0.0943059,0.0827603,0.104744,0.0219169,0.0476043,0.0628682,0.0310706,0.0357427
4,8.11925e-08,0.0620702,0.0505092,0.0999127,0.0109487,0.0961661,0.083036,0.104329,0.0231606,0.0474555,0.0634662,0.0309012,0.0355473
4,8.11953e-08,0.0623846,0.0502935,0.100697,0.0109734,0.0979673,0.0832943,0.103913,0.02437,0.0473045,0.0640412,0.0307323,0.0353525
4,8.12008e-08,0.0637774,0.0498722,0.103476,0.0110156,0.106351,0.085293,0.103096,0.0298298,0.0470053,0.0663167,0.0304054,0.0349755
